id,order_number,customer_id,shipping_address_id,billing_address_id,status,subtotal,tax,shipping_cost,total,order_date
268,ORD-0000268,218,299,299,shipped,623.32,43.63,0,666.95,2021-12-27T11:34:54Z
269,ORD-0000269,2059,2879,2879,processing,4630.37,324.13,0,4954.5,2024-10-10T02:31:55Z
270,ORD-0000270,873,1211,1211,shipped,3253.56,227.75,0,3481.31,2023-12-05T23:55:07Z
271,ORD-0000271,1991,2786,2786,shipped,272.14,19.05,0,291.19,2024-08-28T06:39:42Z
272,ORD-0000272,2727,3826,3827,cancelled,4792.23,335.46,0,5127.69,2025-01-06T23:40:36Z
273,ORD-0000273,1360,1906,1906,delivered,290.71,20.35,0,311.06,2023-08-17T01:14:36Z
274,ORD-0000274,408,563,563,delivered,780.23,54.62,0,834.85,2024-12-20T22:18:00Z
275,ORD-0000275,594,826,826,shipped,2594.18,181.59,0,2775.77,2024-01-05T15:18:39Z
276,ORD-0000276,2397,3359,3359,delivered,1480.79,103.66,0,1584.45,2024-07-15T08:44:39Z
277,ORD-0000277,2958,4145,4145,delivered,4083.22,285.83,0,4369.05,2025-01-18T18:50:02Z
278,ORD-0000278,1995,2793,2793,cancelled,2733.09,191.32,0,2924.41,2024-06-10T05:52:10Z
279,ORD-0000279,1966,2750,2750,shipped,4303.7,301.26,0,4604.96,2024-06-07T15:02:50Z
280,ORD-0000280,292,406,405,cancelled,2591.26,181.39,0,2772.65,2023-12-07T17:31:30Z
281,ORD-0000281,1953,2730,2730,delivered,918.74,64.31,0,983.05,2024-07-04T15:23:46Z
282,ORD-0000282,2419,3390,3390,delivered,3040.78,212.85,0,3253.63,2024-09-30T00:00:01Z
283,ORD-0000283,473,654,654,delivered,3249.78,227.48,0,3477.26,2024-01-02T03:44:58Z
284,ORD-0000284,2,2,2,delivered,419,29.33,0,448.33,2024-12-24T05:31:48Z
285,ORD-0000285,2999,4204,4204,delivered,2214.72,155.03,0,2369.75,2025-01-24T02:37:12Z
286,ORD-0000286,575,801,801,delivered,2295.86,160.71,0,2456.57,2023-01-20T19:51:33Z
287,ORD-0000287,1338,1874,1874,delivered,187.4,13.12,0,200.52,2024-03-10T16:54:15Z
288,ORD-0000288,1542,2161,2161,delivered,1144.01,80.08,0,1224.09,2024-12-29T06:35:10Z
289,ORD-0000289,1876,2627,2627,delivered,711.32,49.79,0,761.11,2024-02-22T10:03:28Z
290,ORD-0000290,499,691,691,delivered,1427.66,99.94,0,1527.6,2023-12-12T02:03:43Z
291,ORD-0000291,1016,1415,1415,delivered,561.48,39.3,0,600.78,2024-04-30T23:48:59Z
292,ORD-0000292,877,1217,1217,pending,2063.89,144.47,0,2208.36,2023-07-23T00:30:47Z
293,ORD-0000293,2858,3996,3996,delivered,3932.07,275.24,0,4207.31,2024-12-14T11:20:52Z
294,ORD-0000294,2085,2917,2917,delivered,215.81,15.11,0,230.92,2024-02-01T11:52:35Z
295,ORD-0000295,1554,2182,2182,delivered,5329.44,373.06,0,5702.5,2023-11-09T20:22:31Z
296,ORD-0000296,1245,1740,1740,delivered,349.1,24.44,0,373.54,2024-04-07T02:40:58Z
297,ORD-0000297,87,118,117,shipped,4911.14,343.78,0,5254.92,2021-10-17T07:48:52Z
298,ORD-0000298,39,53,53,delivered,7285.73,510,0,7795.73,2024-08-19T03:58:02Z
299,ORD-0000299,875,1215,1215,delivered,790.3,55.32,0,845.62,2024-12-22T09:54:01Z
300,ORD-0000300,283,392,392,returned,2266.04,158.62,0,2424.66,2022-07-01T23:55:50Z
301,ORD-0000301,1148,1600,1600,delivered,1512.54,105.88,0,1618.42,2023-09-16T17:31:32Z
302,ORD-0000302,114,157,157,shipped,1724.56,120.72,0,1845.28,2024-12-23T10:11:11Z
303,ORD-0000303,4,5,5,shipped,800.48,56.03,0,856.51,2024-11-15T03:40:14Z
304,ORD-0000304,797,1103,1103,delivered,612.48,42.87,0,655.35,2024-12-06T16:53:18Z
305,ORD-0000305,530,730,730,delivered,386.35,27.04,0,413.39,2024-03-18T07:15:39Z
306,ORD-0000306,2805,3930,3930,delivered,1510.87,105.76,0,1616.63,2025-01-26T13:33:14Z
307,ORD-0000307,459,636,635,delivered,4598.53,321.9,0,4920.43,2025-01-04T13:27:15Z
308,ORD-0000308,1025,1426,1426,delivered,502.3,35.16,0,537.46,2022-12-15T19:51:27Z
309,ORD-0000309,983,1369,1369,delivered,616.6,43.16,0,659.76,2023-04-09T21:48:31Z
310,ORD-0000310,583,809,810,delivered,2836.09,198.53,0,3034.62,2023-10-30T07:15:45Z
311,ORD-0000311,1114,1551,1551,processing,18.74,1.31,7.84,27.89,2024-06-25T13:31:22Z
312,ORD-0000312,881,1222,1222,delivered,1007.28,70.51,0,1077.79,2024-07-25T16:40:07Z
313,ORD-0000313,1627,2283,2283,delivered,1660.86,116.26,0,1777.12,2024-09-19T00:10:38Z
314,ORD-0000314,954,1327,1327,delivered,1140.69,79.85,0,1220.54,2024-06-01T18:30:25Z
315,ORD-0000315,422,586,586,delivered,6684.39,467.91,0,7152.3,2023-10-24T07:42:32Z
316,ORD-0000316,1012,1410,1410,shipped,507.62,35.53,0,543.15,2023-05-30T23:11:51Z
317,ORD-0000317,2011,2814,2814,delivered,569.66,39.88,0,609.54,2024-02-24T09:25:50Z
318,ORD-0000318,1595,2239,2238,processing,4814.02,336.98,0,5151,2024-01-01T09:48:11Z
319,ORD-0000319,688,957,957,delivered,1468.12,102.77,0,1570.89,2023-10-29T20:13:32Z
320,ORD-0000320,2971,4163,4163,delivered,2152.96,150.71,0,2303.67,2025-01-18T22:43:43Z
321,ORD-0000321,756,1048,1047,delivered,1677.67,117.44,0,1795.11,2022-10-13T21:33:54Z
322,ORD-0000322,1105,1540,1540,processing,74.94,5.25,7.93,88.12,2024-01-28T02:21:15Z
323,ORD-0000323,833,1153,1153,delivered,167.68,11.74,0,179.42,2024-01-24T19:14:54Z
324,ORD-0000324,1930,2699,2699,delivered,1013.7,70.96,0,1084.66,2024-08-11T04:08:17Z
325,ORD-0000325,235,324,324,shipped,431.45,30.2,0,461.65,2024-06-07T15:38:08Z
326,ORD-0000326,870,1207,1207,processing,598.35,41.88,0,640.23,2023-04-11T03:40:35Z
327,ORD-0000327,2207,3088,3089,delivered,160.14,11.21,0,171.35,2024-05-05T17:09:44Z
328,ORD-0000328,265,368,367,delivered,607.67,42.54,0,650.21,2021-11-11T02:43:39Z
329,ORD-0000329,644,895,895,delivered,2679.96,187.6,0,2867.56,2024-01-05T22:18:21Z
330,ORD-0000330,306,427,427,delivered,171.05,11.97,0,183.02,2022-03-07T14:34:16Z
331,ORD-0000331,1943,2717,2718,delivered,43.51,3.05,10.62,57.18,2024-05-11T14:54:12Z
332,ORD-0000332,384,529,529,delivered,774.57,54.22,0,828.79,2022-10-01T10:35:44Z
333,ORD-0000333,1825,2555,2555,delivered,1574.45,110.21,0,1684.66,2024-01-03T15:31:15Z
334,ORD-0000334,528,728,728,cancelled,3133.4,219.34,0,3352.74,2022-07-08T13:35:44Z
335,ORD-0000335,1772,2479,2480,delivered,535.36,37.48,0,572.84,2024-10-13T04:42:59Z
336,ORD-0000336,140,190,190,pending,97.61,6.83,0,104.44,2024-02-06T06:31:04Z
337,ORD-0000337,550,762,761,delivered,1347.65,94.34,0,1441.99,2023-07-06T00:05:54Z
338,ORD-0000338,417,578,579,delivered,113.8,7.97,0,121.77,2024-04-10T08:32:39Z
339,ORD-0000339,240,333,333,cancelled,715.73,50.1,0,765.83,2022-09-30T03:23:42Z
340,ORD-0000340,707,979,980,delivered,514.78,36.03,0,550.81,2022-07-18T17:27:13Z
341,ORD-0000341,780,1079,1079,pending,3021.64,211.51,0,3233.15,2022-10-21T22:43:40Z
342,ORD-0000342,1558,2187,2187,delivered,1456.23,101.94,0,1558.17,2024-01-13T10:12:57Z
343,ORD-0000343,310,433,433,shipped,1899.15,132.94,0,2032.09,2023-09-14T14:21:54Z
344,ORD-0000344,2982,4177,4177,delivered,2614.69,183.03,0,2797.72,2025-01-11T20:50:26Z
345,ORD-0000345,980,1365,1365,delivered,2426.66,169.87,0,2596.53,2024-02-15T18:34:29Z
346,ORD-0000346,545,755,755,delivered,735.69,51.5,0,787.19,2022-04-16T15:45:20Z
347,ORD-0000347,448,620,620,delivered,1170.06,81.9,0,1251.96,2022-07-21T16:27:55Z
348,ORD-0000348,1729,2420,2420,delivered,510.93,35.77,0,546.7,2024-05-24T12:46:36Z
349,ORD-0000349,17,24,24,returned,1696.17,118.73,0,1814.9,2021-06-06T11:23:28Z
350,ORD-0000350,2805,3930,3930,delivered,883.38,61.84,0,945.22,2025-01-23T23:49:07Z
351,ORD-0000351,2792,3916,3915,delivered,1337.94,93.66,0,1431.6,2024-11-04T03:19:21Z
352,ORD-0000352,673,937,937,delivered,1095.26,76.67,0,1171.93,2023-05-22T18:13:50Z
353,ORD-0000353,818,1133,1133,pending,2746.27,192.24,0,2938.51,2023-11-24T09:59:54Z
354,ORD-0000354,1877,2628,2628,delivered,3312.86,231.9,0,3544.76,2024-09-06T15:53:24Z
355,ORD-0000355,1565,2196,2196,processing,35.02,2.45,6.53,44,2024-06-13T22:27:57Z
356,ORD-0000356,1,1,1,delivered,1374.92,96.24,0,1471.16,2021-04-14T22:19:51Z
357,ORD-0000357,247,343,344,delivered,538.05,37.66,0,575.71,2024-08-01T02:31:47Z
358,ORD-0000358,1108,1543,1543,returned,468.62,32.8,0,501.42,2025-01-30T10:06:06Z
359,ORD-0000359,1157,1613,1613,delivered,4173.15,292.12,0,4465.27,2023-04-30T02:47:08Z
360,ORD-0000360,2314,3237,3237,delivered,4176.32,292.34,0,4468.66,2024-07-10T12:15:27Z
361,ORD-0000361,169,233,233,delivered,286.16,20.03,0,306.19,2022-04-22T12:26:31Z
362,ORD-0000362,651,905,905,processing,43.78,3.06,7.24,54.08,2023-04-17T19:49:06Z
363,ORD-0000363,474,655,655,pending,469.76,32.88,0,502.64,2024-03-25T01:28:43Z
364,ORD-0000364,208,284,284,shipped,244.02,17.08,0,261.1,2024-11-05T02:03:43Z
365,ORD-0000365,1523,2137,2137,shipped,40.04,2.8,6.64,49.48,2024-12-16T13:38:43Z
366,ORD-0000366,889,1234,1234,delivered,135.67,9.5,0,145.17,2023-03-03T09:22:37Z
367,ORD-0000367,1577,2213,2213,shipped,431.76,30.22,0,461.98,2024-06-22T13:30:53Z
368,ORD-0000368,749,1037,1038,pending,714.58,50.02,0,764.6,2023-01-02T11:44:44Z
369,ORD-0000369,1000,1394,1394,delivered,487.78,34.14,0,521.92,2023-11-30T20:31:19Z
370,ORD-0000370,793,1097,1097,shipped,1365.41,95.58,0,1460.99,2024-07-28T07:07:08Z
371,ORD-0000371,267,370,370,delivered,190.53,13.34,0,203.87,2021-11-10T17:06:22Z
372,ORD-0000372,2559,3585,3584,delivered,797.07,55.79,0,852.86,2024-09-20T07:25:14Z
373,ORD-0000373,117,161,161,pending,1014.13,70.99,0,1085.12,2023-10-09T17:51:07Z
374,ORD-0000374,1022,1423,1423,delivered,902,63.14,0,965.14,2023-03-03T22:27:33Z
375,ORD-0000375,685,953,953,shipped,333.77,23.36,0,357.13,2023-09-22T23:04:22Z
376,ORD-0000376,561,780,780,delivered,189.77,13.28,0,203.05,2023-09-18T18:20:03Z
377,ORD-0000377,1617,2269,2269,returned,73.34,5.13,11.29,89.76,2023-12-01T14:44:32Z
378,ORD-0000378,255,354,354,shipped,334.91,23.44,0,358.35,2024-08-18T20:22:45Z
379,ORD-0000379,723,999,999,delivered,1198.4,83.89,0,1282.29,2024-08-11T04:14:29Z
380,ORD-0000380,206,282,282,delivered,798.32,55.88,0,854.2,2022-11-15T23:00:49Z
381,ORD-0000381,764,1058,1058,delivered,470.63,32.94,0,503.57,2024-05-04T09:03:32Z
382,ORD-0000382,15,20,21,pending,2410.86,168.76,0,2579.62,2022-03-09T17:53:44Z
383,ORD-0000383,2373,3320,3320,delivered,1481.38,103.7,0,1585.08,2025-01-05T01:15:34Z
384,ORD-0000384,1890,2645,2645,delivered,829.82,58.09,0,887.91,2024-09-22T23:56:53Z
385,ORD-0000385,816,1130,1130,delivered,1712.36,119.87,0,1832.23,2022-12-08T23:06:23Z
386,ORD-0000386,1482,2080,2080,shipped,3223.44,225.64,0,3449.08,2024-12-31T17:45:54Z
387,ORD-0000387,1325,1855,1856,pending,500.2,35.01,0,535.21,2023-09-22T01:20:44Z
388,ORD-0000388,1591,2233,2233,delivered,4616.65,323.17,0,4939.82,2025-01-09T11:07:02Z
389,ORD-0000389,1388,1944,1944,delivered,447.72,31.34,0,479.06,2024-07-03T06:37:00Z
390,ORD-0000390,2633,3692,3692,delivered,385.62,26.99,0,412.61,2024-11-01T18:26:44Z
391,ORD-0000391,146,199,199,delivered,349.2,24.44,0,373.64,2022-03-22T19:56:52Z
392,ORD-0000392,2332,3260,3260,delivered,2353.33,164.73,0,2518.06,2024-06-09T01:50:42Z
393,ORD-0000393,282,391,391,shipped,395.34,27.67,0,423.01,2021-10-18T16:35:14Z
394,ORD-0000394,441,612,612,delivered,2782.32,194.76,0,2977.08,2023-02-12T01:14:21Z
395,ORD-0000395,2275,3183,3183,cancelled,2914.77,204.03,0,3118.8,2024-11-04T12:56:30Z
396,ORD-0000396,851,1180,1180,delivered,977.34,68.41,0,1045.75,2024-10-07T10:04:02Z
397,ORD-0000397,6,9,9,delivered,1147.18,80.3,0,1227.48,2021-10-04T08:56:55Z
398,ORD-0000398,789,1092,1092,shipped,361.37,25.3,0,386.67,2024-01-23T04:50:12Z
399,ORD-0000399,2468,3460,3460,delivered,2214.36,155.01,0,2369.37,2024-07-16T02:05:20Z
400,ORD-0000400,82,111,111,shipped,1086.18,76.03,0,1162.21,2024-05-29T12:57:24Z
401,ORD-0000401,884,1226,1226,shipped,227.19,15.9,0,243.09,2022-10-27T12:58:52Z
402,ORD-0000402,593,824,825,delivered,256.66,17.97,0,274.63,2024-12-28T22:06:03Z
403,ORD-0000403,2953,4138,4138,returned,1574.74,110.23,0,1684.97,2025-01-14T17:46:26Z
404,ORD-0000404,751,1040,1040,delivered,2596.64,181.76,0,2778.4,2022-12-06T10:41:02Z
405,ORD-0000405,1034,1440,1440,processing,4459.34,312.15,0,4771.49,2024-06-20T11:50:35Z
406,ORD-0000406,119,163,163,delivered,3389.21,237.24,0,3626.45,2022-10-10T00:51:02Z
407,ORD-0000407,2590,3625,3625,delivered,3379.17,236.54,0,3615.71,2024-12-09T08:48:49Z
408,ORD-0000408,283,392,392,cancelled,272.63,19.08,0,291.71,2022-10-24T16:19:39Z
409,ORD-0000409,832,1151,1152,cancelled,1491.8,104.43,0,1596.23,2024-06-22T03:47:25Z
410,ORD-0000410,1002,1397,1397,delivered,2259.44,158.16,0,2417.6,2024-10-08T12:25:31Z
411,ORD-0000411,70,96,96,delivered,1480.54,103.64,0,1584.18,2021-12-08T11:33:21Z
412,ORD-0000412,1722,2409,2409,delivered,548.55,38.4,0,586.95,2023-11-16T22:32:52Z
413,ORD-0000413,2434,3411,3411,shipped,2856.52,199.96,0,3056.48,2024-06-13T06:26:25Z
414,ORD-0000414,1959,2740,2740,delivered,1868.21,130.77,0,1998.98,2024-04-05T23:17:14Z
415,ORD-0000415,2944,4124,4124,delivered,1195.86,83.71,0,1279.57,2025-01-28T02:55:28Z
416,ORD-0000416,1996,2794,2794,delivered,590.15,41.31,0,631.46,2025-01-03T19:14:12Z
417,ORD-0000417,1117,1555,1555,delivered,437.15,30.6,0,467.75,2024-10-12T08:29:36Z
418,ORD-0000418,1707,2389,2389,shipped,2537.35,177.61,0,2714.96,2024-12-25T04:20:00Z
419,ORD-0000419,2073,2898,2897,delivered,2022.03,141.54,0,2163.57,2024-10-14T06:14:23Z
420,ORD-0000420,2165,3029,3029,shipped,5230.07,366.1,0,5596.17,2024-09-14T21:28:00Z
421,ORD-0000421,2,2,2,delivered,328.68,23.01,0,351.69,2023-10-04T12:02:33Z
422,ORD-0000422,600,833,833,delivered,860.9,60.26,0,921.16,2022-10-16T10:26:11Z
423,ORD-0000423,2178,3047,3047,delivered,5253.86,367.77,0,5621.63,2024-03-18T05:21:32Z
424,ORD-0000424,1291,1808,1808,delivered,2576.41,180.35,0,2756.76,2024-08-17T12:15:04Z
425,ORD-0000425,1890,2646,2645,delivered,792.18,55.45,0,847.63,2024-01-06T20:32:53Z
426,ORD-0000426,2901,4061,4061,returned,345.86,24.21,0,370.07,2025-01-26T22:55:35Z
427,ORD-0000427,1054,1471,1471,delivered,897.6,62.83,0,960.43,2023-10-28T17:33:44Z
428,ORD-0000428,2953,4138,4138,shipped,3712.32,259.86,0,3972.18,2024-12-24T17:40:55Z
429,ORD-0000429,730,1009,1010,delivered,294.4,20.61,0,315.01,2024-06-19T22:39:02Z
430,ORD-0000430,970,1350,1350,shipped,3036.87,212.58,0,3249.45,2023-01-13T08:27:53Z
431,ORD-0000431,692,962,962,processing,889.55,62.27,0,951.82,2023-02-15T18:02:05Z
432,ORD-0000432,1858,2602,2602,returned,17.94,1.26,7.49,26.69,2023-12-26T10:01:32Z
433,ORD-0000433,521,719,719,delivered,866.97,60.69,0,927.66,2024-06-27T20:27:34Z
434,ORD-0000434,683,950,950,delivered,2587.44,181.12,0,2768.56,2024-01-28T21:41:31Z
435,ORD-0000435,2603,3644,3644,delivered,352.08,24.65,0,376.73,2024-08-27T18:03:41Z
436,ORD-0000436,551,763,763,delivered,75.12,5.26,0,80.38,2023-03-13T02:03:48Z
437,ORD-0000437,110,152,153,delivered,3329.58,233.07,0,3562.65,2024-08-23T21:30:52Z
438,ORD-0000438,975,1359,1359,delivered,510.71,35.75,0,546.46,2023-11-13T12:43:31Z
439,ORD-0000439,283,392,392,shipped,670.04,46.9,0,716.94,2022-06-28T14:18:25Z
440,ORD-0000440,2049,2864,2864,processing,5166.09,361.63,0,5527.72,2024-03-14T15:17:37Z
441,ORD-0000441,2747,3853,3853,shipped,2074.73,145.23,0,2219.96,2024-10-25T17:37:12Z
442,ORD-0000442,901,1248,1248,delivered,5247.51,367.33,0,5614.84,2023-05-02T04:28:19Z
443,ORD-0000443,2506,3514,3514,cancelled,2660.71,186.25,0,2846.96,2024-09-01T09:44:23Z
444,ORD-0000444,65,88,88,delivered,1509.14,105.64,0,1614.78,2023-04-27T22:16:22Z
445,ORD-0000445,2470,3462,3463,processing,1826.68,127.87,0,1954.55,2024-09-23T19:54:30Z
446,ORD-0000446,2072,2896,2896,delivered,3437.22,240.61,0,3677.83,2024-07-23T18:03:40Z
447,ORD-0000447,1097,1528,1528,delivered,1800.46,126.03,0,1926.49,2023-02-04T19:15:26Z
448,ORD-0000448,306,427,427,shipped,4688.67,328.21,0,5016.88,2023-07-18T12:18:01Z
449,ORD-0000449,1465,2056,2055,delivered,2406.84,168.48,0,2575.32,2025-01-11T12:36:39Z
450,ORD-0000450,1385,1941,1941,delivered,1422.64,99.58,0,1522.22,2024-03-29T03:05:58Z
451,ORD-0000451,995,1387,1388,delivered,303.6,21.25,0,324.85,2024-06-11T21:36:56Z
452,ORD-0000452,1810,2533,2532,shipped,3618.51,253.3,0,3871.81,2024-08-18T00:51:39Z
453,ORD-0000453,225,310,310,delivered,406.5,28.46,0,434.96,2024-11-28T10:13:00Z
454,ORD-0000454,1150,1604,1604,returned,1736.95,121.59,0,1858.54,2023-09-25T09:57:15Z
455,ORD-0000455,2462,3449,3449,delivered,421.02,29.47,0,450.49,2024-08-07T06:14:33Z
456,ORD-0000456,37,50,50,delivered,1828.43,127.99,0,1956.42,2023-01-02T09:45:29Z
457,ORD-0000457,1050,1465,1465,delivered,908.56,63.6,0,972.16,2023-09-17T13:17:18Z
458,ORD-0000458,2116,2961,2961,delivered,3288.64,230.2,0,3518.84,2024-11-09T13:25:19Z
459,ORD-0000459,1056,1473,1473,returned,1844.68,129.13,0,1973.81,2024-01-19T02:40:26Z
460,ORD-0000460,3000,4205,4205,processing,5714.55,400.02,0,6114.57,2025-01-10T17:44:00Z
461,ORD-0000461,1677,2350,2350,delivered,1349.21,94.44,0,1443.65,2024-06-19T01:04:34Z
462,ORD-0000462,706,978,978,delivered,5613.2,392.92,0,6006.12,2022-09-27T03:44:02Z
463,ORD-0000463,132,180,180,delivered,389,27.23,0,416.23,2024-04-04T06:09:39Z
464,ORD-0000464,349,484,484,delivered,1826.58,127.86,0,1954.44,2024-09-03T03:51:57Z
465,ORD-0000465,1229,1719,1719,delivered,767.16,53.7,0,820.86,2023-04-15T13:30:23Z
466,ORD-0000466,2530,3545,3544,shipped,1521.12,106.48,0,1627.6,2024-08-30T15:32:28Z
467,ORD-0000467,850,1179,1179,delivered,334.31,23.4,0,357.71,2024-11-24T08:55:30Z
468,ORD-0000468,1260,1763,1763,delivered,248.64,17.4,0,266.04,2024-10-08T09:12:03Z
469,ORD-0000469,6,8,8,delivered,504.78,35.33,0,540.11,2024-02-20T13:55:47Z
470,ORD-0000470,1028,1432,1432,delivered,2098.86,146.92,0,2245.78,2023-03-13T15:22:23Z
471,ORD-0000471,2347,3282,3282,pending,416.96,29.19,0,446.15,2024-09-06T19:56:15Z
472,ORD-0000472,828,1145,1146,delivered,511.3,35.79,0,547.09,2024-10-01T05:23:45Z
473,ORD-0000473,1532,2151,2151,delivered,6330.43,443.13,0,6773.56,2023-07-04T21:07:34Z
474,ORD-0000474,1805,2527,2527,shipped,1542.74,107.99,0,1650.73,2024-02-15T18:04:36Z
475,ORD-0000475,2,2,2,delivered,286.45,20.05,0,306.5,2022-01-04T17:13:23Z
476,ORD-0000476,2730,3831,3831,delivered,826.26,57.84,0,884.1,2024-12-28T15:34:21Z
477,ORD-0000477,1298,1816,1816,delivered,434.13,30.39,0,464.52,2024-03-20T19:38:29Z
478,ORD-0000478,763,1057,1057,delivered,351.11,24.58,0,375.69,2024-05-26T19:39:50Z
479,ORD-0000479,2177,3046,3046,delivered,1904.93,133.35,0,2038.28,2024-07-04T21:40:51Z
480,ORD-0000480,1302,1821,1821,pending,2036.74,142.57,0,2179.31,2023-12-28T13:57:22Z
481,ORD-0000481,1466,2058,2057,delivered,2234.14,156.39,0,2390.53,2024-07-15T02:54:17Z
482,ORD-0000482,2123,2971,2971,delivered,1688.92,118.22,0,1807.14,2025-01-08T09:02:25Z
483,ORD-0000483,6,8,9,pending,2441.27,170.89,0,2612.16,2023-12-18T10:08:01Z
484,ORD-0000484,599,832,832,shipped,810.71,56.75,0,867.46,2024-04-17T02:29:37Z
485,ORD-0000485,1518,2129,2129,delivered,917.1,64.2,0,981.3,2023-08-01T11:56:18Z
486,ORD-0000486,528,728,728,delivered,6691.88,468.43,0,7160.31,2023-12-01T03:43:52Z
487,ORD-0000487,2686,3771,3771,delivered,262.84,18.4,0,281.24,2025-01-11T08:16:35Z
488,ORD-0000488,236,326,325,shipped,1111.72,77.82,0,1189.54,2023-11-26T21:52:56Z
489,ORD-0000489,2,2,2,delivered,447.15,31.3,0,478.45,2023-06-18T16:44:31Z
490,ORD-0000490,2257,3161,3161,delivered,1779.63,124.57,0,1904.2,2024-08-14T17:46:19Z
491,ORD-0000491,2915,4080,4080,delivered,4005.96,280.42,0,4286.38,2024-12-15T18:26:27Z
492,ORD-0000492,2917,4082,4082,returned,919.16,64.34,0,983.5,2024-12-20T20:43:41Z
493,ORD-0000493,320,447,447,delivered,3442.06,240.94,0,3683,2023-04-24T08:36:16Z
494,ORD-0000494,477,660,660,shipped,2525.15,176.76,0,2701.91,2022-03-25T15:24:42Z
495,ORD-0000495,1267,1772,1771,processing,2369.73,165.88,0,2535.61,2023-05-04T22:05:42Z
496,ORD-0000496,898,1245,1245,delivered,671.01,46.97,0,717.98,2024-11-07T11:49:33Z
497,ORD-0000497,239,331,331,delivered,1535.25,107.47,0,1642.72,2022-05-02T13:37:19Z
498,ORD-0000498,9,14,14,shipped,422.34,29.56,0,451.9,2023-07-22T00:50:54Z
499,ORD-0000499,2001,2801,2801,returned,485.38,33.98,0,519.36,2025-01-27T19:31:03Z
500,ORD-0000500,256,355,356,processing,1153.12,80.72,0,1233.84,2025-01-05T08:31:53Z
501,ORD-0000501,480,665,665,delivered,4178.08,292.47,0,4470.55,2022-07-25T10:49:19Z
502,ORD-0000502,1921,2687,2687,shipped,1207.23,84.51,0,1291.74,2024-01-28T13:06:33Z
503,ORD-0000503,2157,3018,3018,delivered,602.46,42.17,0,644.63,2024-08-18T05:19:32Z
504,ORD-0000504,1236,1729,1729,delivered,1203.65,84.26,0,1287.91,2023-12-20T00:43:49Z
505,ORD-0000505,1356,1901,1901,pending,6141.18,429.88,0,6571.06,2024-06-05T13:20:00Z
506,ORD-0000506,1249,1748,1748,delivered,3834.31,268.4,0,4102.71,2024-08-20T01:53:32Z
507,ORD-0000507,1601,2247,2246,delivered,1042.32,72.96,0,1115.28,2023-10-08T21:21:17Z
508,ORD-0000508,1702,2383,2383,delivered,2066.83,144.68,0,2211.51,2023-10-08T10:08:03Z
509,ORD-0000509,838,1161,1161,delivered,1842.83,129,0,1971.83,2023-05-04T19:16:37Z
510,ORD-0000510,2324,3251,3251,cancelled,85.63,5.99,0,91.62,2024-07-15T13:42:25Z
511,ORD-0000511,33,46,46,returned,2280.71,159.65,0,2440.36,2022-12-28T14:09:29Z
512,ORD-0000512,1445,2024,2024,processing,904.95,63.35,0,968.3,2023-07-31T01:26:38Z
513,ORD-0000513,277,384,384,delivered,337.45,23.62,0,361.07,2024-08-17T06:06:15Z
514,ORD-0000514,18,25,25,cancelled,500.79,35.06,0,535.85,2023-08-28T02:57:58Z
515,ORD-0000515,234,323,323,cancelled,707.95,49.56,0,757.51,2021-10-22T13:44:56Z
516,ORD-0000516,1882,2634,2634,cancelled,3209.8,224.69,0,3434.49,2025-01-23T18:11:57Z
517,ORD-0000517,588,818,818,delivered,1653.06,115.71,0,1768.77,2023-09-24T13:45:03Z
518,ORD-0000518,1405,1968,1968,delivered,1467.03,102.69,0,1569.72,2024-12-25T18:24:16Z
519,ORD-0000519,136,185,185,delivered,2552.23,178.66,0,2730.89,2022-07-05T01:45:34Z
520,ORD-0000520,490,677,677,processing,2029.02,142.03,0,2171.05,2024-03-15T04:57:50Z
521,ORD-0000521,571,793,793,delivered,2336.24,163.54,0,2499.78,2022-07-01T01:01:09Z
522,ORD-0000522,54,75,75,delivered,1385.28,96.97,0,1482.25,2022-06-07T11:57:14Z
523,ORD-0000523,1097,1528,1528,delivered,732.65,51.29,0,783.94,2023-12-18T07:22:24Z
524,ORD-0000524,487,674,674,delivered,941.4,65.9,0,1007.3,2022-02-28T15:35:39Z
525,ORD-0000525,1381,1936,1936,pending,2085.41,145.98,0,2231.39,2024-01-07T09:51:14Z
526,ORD-0000526,1909,2670,2670,delivered,1412.76,98.89,0,1511.65,2024-03-20T00:57:40Z
527,ORD-0000527,330,458,458,delivered,1357.31,95.01,0,1452.32,2023-01-31T14:37:47Z
528,ORD-0000528,32,45,45,delivered,1557.41,109.02,0,1666.43,2023-02-23T22:20:23Z
529,ORD-0000529,108,150,150,delivered,2175.2,152.26,0,2327.46,2024-11-04T02:33:33Z
530,ORD-0000530,101,139,139,delivered,2640.21,184.81,0,2825.02,2023-01-15T14:56:04Z
531,ORD-0000531,2731,3832,3832,pending,2863.88,200.47,0,3064.35,2024-12-13T03:29:35Z
532,ORD-0000532,1698,2378,2377,delivered,1113.92,77.97,0,1191.89,2024-07-31T13:34:45Z
533,ORD-0000533,106,148,147,delivered,2534.57,177.42,0,2711.99,2023-02-08T09:56:55Z
534,ORD-0000534,2096,2933,2933,delivered,381.43,26.7,0,408.13,2024-09-16T17:54:59Z
535,ORD-0000535,760,1052,1052,delivered,2044.64,143.12,0,2187.76,2023-10-05T10:59:06Z
536,ORD-0000536,2,2,2,delivered,1611.82,112.83,0,1724.65,2022-03-20T00:27:06Z
