id,product_id,customer_id,rating,title,body,is_verified_purchase,created_at
252,901,1544,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2025-01-20T00:48:53Z
253,493,1127,3,Decent for the price,Average product. Works but I expected a little more.,1,2023-08-03T04:10:44Z
254,771,1730,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2024-04-27T06:47:12Z
255,640,1203,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2023-05-19T05:48:38Z
256,1035,1572,4,Solid product,Solid product for the price. A couple of small things could be better.,1,2023-07-26T11:27:27Z
257,882,1941,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-12-16T05:41:27Z
258,663,2931,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2025-02-04T17:35:33Z
259,896,258,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2021-10-24T08:11:44Z
260,544,171,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2024-04-17T11:02:03Z
261,506,2980,3,Average,Average product. Works but I expected a little more.,1,2025-01-27T00:06:22Z
262,490,2633,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,0,2024-11-16T04:43:31Z
263,473,601,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2024-07-07T21:20:20Z
264,588,1154,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,0,2023-05-13T16:47:42Z
265,170,164,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-12-05T19:42:00Z
266,584,1310,4,Very good,Solid product for the price. A couple of small things could be better.,1,2023-11-25T00:27:48Z
267,1095,334,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2022-03-27T05:42:38Z
268,365,152,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-11-01T07:40:01Z
269,324,426,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-12-03T15:52:11Z
270,511,2255,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-05-04T04:07:32Z
271,418,1543,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-03-10T16:16:22Z
272,200,1871,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,1,2024-06-26T19:05:25Z
273,1179,817,3,It's okay,Average product. Works but I expected a little more.,1,2024-05-02T04:54:26Z
274,620,1823,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2024-02-12T19:09:23Z
275,976,38,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,1,2024-11-23T23:36:27Z
276,815,565,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2024-07-15T19:54:16Z
277,42,1235,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2024-09-15T11:50:28Z
278,1035,2665,4,Solid product,Does what it says. Happy with the purchase and would buy from this brand again.,0,2024-10-31T08:35:10Z
279,888,1228,4,Very good,Solid product for the price. A couple of small things could be better.,1,2023-08-24T01:34:25Z
280,1173,2767,4,Would buy again,Solid product for the price. A couple of small things could be better.,0,2025-01-18T21:07:33Z
281,688,417,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2023-09-03T03:24:59Z
282,511,2743,4,Would buy again,Solid product for the price. A couple of small things could be better.,0,2025-03-08T14:04:53Z
283,385,420,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2022-11-02T00:40:41Z
284,453,923,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-04-24T15:58:53Z
285,215,2590,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,1,2024-12-26T06:53:58Z
286,299,954,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,0,2023-07-20T15:44:10Z
287,107,2018,4,Very good,Solid product for the price. A couple of small things could be better.,1,2024-03-19T19:36:52Z
288,993,1187,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2023-03-01T11:52:12Z
289,900,2983,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2025-01-29T05:06:01Z
290,9,23,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2022-03-24T14:30:42Z
291,1160,606,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2022-08-13T13:27:53Z
292,905,809,2,Meh,Below average. Doesn't quite live up to the description.,0,2023-04-10T02:28:01Z
293,456,1203,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,1,2024-03-28T04:52:00Z
294,828,2910,1,Waste of money,Poor quality and not as described. Would not recommend.,1,2025-01-16T21:45:47Z
295,730,634,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2023-07-10T09:20:44Z
296,776,540,1,Would not recommend,Complete waste of money. Returning it.,1,2025-01-15T22:01:03Z
297,1084,863,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-06-04T04:56:46Z
298,91,1250,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2024-01-07T16:53:01Z
299,808,1208,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-04-11T05:51:55Z
300,871,2333,3,Does the job,Okay quality. Gets the job done but wouldn't rave about it.,0,2024-09-23T10:52:37Z
301,751,2965,3,Average,It's fine for the price but nothing special. Meets basic needs.,0,2025-03-17T01:13:59Z
302,547,1,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,1,2023-05-29T11:51:01Z
303,759,760,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-01-16T22:46:17Z
304,61,2514,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,0,2024-12-23T04:40:13Z
305,1159,825,2,Meh,Not what I hoped for. Quality feels cheaper than expected.,1,2024-09-25T00:49:46Z
306,1027,785,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2022-09-03T21:10:59Z
307,940,2573,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2024-08-15T17:37:36Z
308,654,70,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2023-11-14T11:56:18Z
309,947,263,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2022-02-03T09:53:40Z
310,929,2254,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2024-06-30T02:44:20Z
311,970,1236,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2023-12-25T08:18:45Z
312,828,1591,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2023-11-16T10:13:32Z
313,1146,2003,2,Below expectations,Below average. Doesn't quite live up to the description.,1,2025-01-20T06:37:45Z
314,235,2059,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,0,2024-07-22T12:40:35Z
315,545,1013,3,Does the job,Average product. Works but I expected a little more.,1,2023-07-12T19:14:30Z
316,634,1263,4,Solid product,Solid product for the price. A couple of small things could be better.,1,2024-04-13T15:54:29Z
317,988,166,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2024-01-16T04:14:07Z
318,1188,628,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2025-01-16T17:11:59Z
319,368,1120,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-06-01T19:20:24Z
320,145,1931,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-11-03T02:07:30Z
321,18,1187,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,0,2023-09-14T04:12:56Z
322,784,2161,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,0,2024-04-03T21:02:03Z
323,1182,136,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2022-07-09T16:38:47Z
324,566,1082,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,0,2022-12-02T01:50:50Z
325,1184,2020,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,0,2024-09-11T08:47:18Z
326,1151,1965,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2025-02-08T10:59:39Z
327,1104,1704,4,Very good,Solid product for the price. A couple of small things could be better.,0,2023-09-15T05:35:18Z
328,174,395,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2022-01-30T01:19:52Z
329,316,156,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2024-08-29T06:04:55Z
330,102,1246,2,Below expectations,Not what I hoped for. Quality feels cheaper than expected.,0,2023-09-13T22:46:57Z
331,623,925,4,Very good,Solid product for the price. A couple of small things could be better.,0,2023-04-05T18:11:17Z
332,591,793,4,Happy with it,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-09-25T03:58:28Z
333,222,2876,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2025-02-28T15:29:43Z
334,499,494,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,0,2022-04-28T03:18:09Z
335,80,563,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2022-05-08T18:40:50Z
336,111,2772,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,0,2025-07-09T18:08:33Z
337,79,482,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,0,2022-12-05T14:28:25Z
338,381,1016,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2024-05-21T14:01:22Z
339,193,1235,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-10-23T07:37:35Z
340,1085,2751,1,Waste of money,Complete waste of money. Returning it.,1,2024-12-25T17:38:06Z
341,910,358,4,Would buy again,Does what it says. Happy with the purchase and would buy from this brand again.,1,2022-08-02T11:12:27Z
342,547,2549,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-11-27T08:15:30Z
343,661,337,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-12-06T00:39:09Z
344,837,1279,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2023-03-15T15:47:56Z
345,825,800,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2023-03-23T18:37:40Z
346,363,378,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2022-10-14T23:59:56Z
347,362,422,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,1,2023-10-31T23:48:44Z
348,914,544,3,It's okay,Average product. Works but I expected a little more.,1,2022-05-12T04:43:53Z
349,1080,358,4,Solid product,Solid product for the price. A couple of small things could be better.,1,2022-07-31T08:21:47Z
350,355,619,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2024-01-09T05:08:19Z
351,995,1468,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2023-07-28T11:34:25Z
352,503,2379,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-08-15T23:18:58Z
353,130,841,3,Average,Average product. Works but I expected a little more.,1,2025-01-21T22:52:04Z
354,1183,925,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2022-10-15T14:29:57Z
355,614,1378,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-09-15T05:00:53Z
356,198,2533,4,Very good,Solid product for the price. A couple of small things could be better.,0,2025-04-22T12:30:17Z
357,734,432,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,0,2022-05-15T00:24:18Z
358,368,2996,4,Very good,Solid product for the price. A couple of small things could be better.,0,2025-04-20T09:59:08Z
359,687,2392,3,Average,It's fine for the price but nothing special. Meets basic needs.,1,2024-10-21T02:57:10Z
360,982,1432,3,It's okay,Average product. Works but I expected a little more.,1,2024-02-04T20:29:44Z
361,93,1128,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-04-02T21:50:46Z
362,646,615,2,Not great,Had some issues out of the box. Wouldn't buy again.,1,2023-12-15T16:39:21Z
363,1054,2523,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2025-04-16T09:43:04Z
364,1084,2098,2,Below expectations,Below average. Doesn't quite live up to the description.,1,2024-10-17T23:21:43Z
365,450,52,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2023-07-18T08:31:44Z
366,502,1843,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,0,2024-03-15T05:50:41Z
367,620,689,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2023-02-04T13:18:37Z
368,944,171,3,Does the job,Average product. Works but I expected a little more.,1,2024-09-30T23:32:41Z
369,789,2097,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,0,2024-04-08T21:48:07Z
370,447,854,4,Would buy again,Solid product for the price. A couple of small things could be better.,0,2023-02-14T17:05:43Z
371,554,1702,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-10-26T16:01:14Z
372,967,2887,3,Decent for the price,Okay quality. Gets the job done but wouldn't rave about it.,0,2025-06-03T12:44:52Z
373,987,2408,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2024-06-24T11:50:26Z
