id,sku,name,description,category_id,supplier_id,price,cost,stock_quantity,weight_kg,is_active,created_at
710,SKU-14-853530,Premium Frying Pan 651,Premium Frying Pan 651 — quality cookware product.,14,25,425.33,219.38,471,11.77,1,2021-04-26T19:17:07Z
711,SKU-33-602843,Classic Conditioner 871,Classic Conditioner 871 — quality hair care product.,33,1,488.2,287.68,110,12.92,1,2021-04-27T01:17:30Z
712,SKU-17-756056,Pro Blender 717,Pro Blender 717 — quality small appliances product.,17,37,433.94,301.66,381,14.9,1,2021-04-27T04:34:52Z
713,SKU-18-271502,Smart Hoodie 874,Smart Hoodie 874 — quality men's product.,18,59,340.97,226.86,129,7.63,1,2021-04-27T08:19:04Z
714,SKU-17-072454,Pro Air Fryer 780,Pro Air Fryer 780 — quality small appliances product.,17,36,145.6,87.29,391,12.06,1,2021-04-27T10:10:17Z
715,SKU-23-618742,Portable Handbook 514,Portable Handbook 514 — quality non-fiction product.,23,56,740.03,377.6,294,8.22,1,2021-04-27T11:30:36Z
716,SKU-26-852300,Ultra Camp Stove 164,Ultra Camp Stove 164 — quality camping product.,26,63,397.63,183.89,282,13.07,1,2021-04-27T17:15:27Z
717,SKU-27-446375,Compact Bike Light 991,Compact Bike Light 991 — quality cycling product.,27,32,455.39,250.93,365,4.29,1,2021-04-27T19:10:57Z
718,SKU-17-753809,Premium Toaster 221,Premium Toaster 221 — quality small appliances product.,17,20,485.87,259.21,298,10.24,1,2021-04-28T01:20:02Z
719,SKU-15-689478,Ultra Office Chair 354,Ultra Office Chair 354 — quality furniture product.,15,63,386.24,200.54,23,0.69,1,2021-04-28T06:04:07Z
720,SKU-10-695908,Pro Smartphone 737,Pro Smartphone 737 — quality smartphones product.,10,29,640.81,367.21,16,12,0,2021-04-28T11:05:29Z
721,SKU-32-495147,Classic Eyeshadow Palette 509,Classic Eyeshadow Palette 509 — quality makeup product.,32,39,59.96,36.72,269,14.24,1,2021-04-28T11:44:05Z
722,SKU-30-745770,Lightweight Puzzle 284,Lightweight Puzzle 284 — quality educational product.,30,65,819.6,403.13,179,11.58,1,2021-04-28T12:39:24Z
723,SKU-19-203717,Eco Leggings 834,Eco Leggings 834 — quality women's product.,19,58,396.38,225.3,294,15.07,1,2021-04-28T20:33:24Z
724,SKU-21-141948,Pro Running Shoes 988,Pro Running Shoes 988 — quality shoes product.,21,27,333.77,164.74,193,5.74,1,2021-04-29T03:37:07Z
725,SKU-24-985206,Essential Picture Book 655,Essential Picture Book 655 — quality children's books product.,24,2,190.89,120.25,135,14.16,1,2021-04-29T05:07:00Z
726,SKU-20-205255,Deluxe Kids Shorts 705,Deluxe Kids Shorts 705 — quality kids product.,20,67,29.68,17.8,369,14.85,1,2021-04-29T05:59:04Z
727,SKU-31-460941,Max Cleanser 357,Max Cleanser 357 — quality skincare product.,31,16,253.42,152.94,35,6.15,1,2021-04-29T06:13:30Z
728,SKU-13-653515,Premium LED TV 347,Premium LED TV 347 — quality televisions product.,13,18,644.31,343.53,426,4.38,1,2021-04-29T07:39:12Z
729,SKU-32-857269,Smart Mascara 640,Smart Mascara 640 — quality makeup product.,32,7,26.99,20.63,273,3.42,1,2021-04-29T14:03:31Z
730,SKU-11-393460,Heavy-Duty Headphones 110,Heavy-Duty Headphones 110 — quality headphones product.,11,2,589.82,335.28,216,1.07,1,2021-04-29T21:59:32Z
731,SKU-18-423394,Deluxe Jacket 956,Deluxe Jacket 956 — quality men's product.,18,27,601.71,392.08,157,11.82,1,2021-04-30T04:29:30Z
732,SKU-33-183465,Ultra Shampoo 217,Ultra Shampoo 217 — quality hair care product.,33,19,660.15,354.86,497,6.4,1,2021-04-30T05:05:11Z
733,SKU-15-956976,Elite Office Chair 684,Elite Office Chair 684 — quality furniture product.,15,64,84.27,47.95,187,1.45,1,2021-04-30T05:36:18Z
734,SKU-21-308999,Compact Boots 447,Compact Boots 447 — quality shoes product.,21,45,332.91,172.59,282,2.2,1,2021-04-30T11:37:44Z
735,SKU-9-573515,Lightweight Chromebook 335,Lightweight Chromebook 335 — quality laptops product.,9,10,198.19,113.27,28,3.64,1,2021-04-30T15:51:47Z
736,SKU-10-769397,Prime Mobile 192,Prime Mobile 192 — quality smartphones product.,10,65,66.53,31.57,52,5.75,0,2021-04-30T20:24:40Z
737,SKU-22-885939,Prime Hardcover 937,Prime Hardcover 937 — quality fiction product.,22,39,568.19,270.88,51,11.69,1,2021-04-30T21:37:50Z
738,SKU-25-633715,Heavy-Duty Yoga Mat 810,Heavy-Duty Yoga Mat 810 — quality fitness product.,25,58,587.2,386.95,411,3.94,1,2021-05-01T04:54:02Z
739,SKU-19-824153,Premium Dress 810,Premium Dress 810 — quality women's product.,19,9,214.27,114.91,467,14.64,1,2021-05-01T12:53:10Z
740,SKU-10-039545,Portable Smartphone 872,Portable Smartphone 872 — quality smartphones product.,10,67,488.41,367.3,124,14.16,1,2021-05-01T14:20:40Z
741,SKU-30-497223,Pro Learning Toy 441,Pro Learning Toy 441 — quality educational product.,30,14,322.7,187.32,128,13.61,1,2021-05-01T21:05:39Z
742,SKU-20-393431,Elite Kids T-Shirt 644,Elite Kids T-Shirt 644 — quality kids product.,20,63,129.51,98.3,399,6.96,1,2021-05-02T00:52:42Z
743,SKU-26-540670,Pro Camp Stove 135,Pro Camp Stove 135 — quality camping product.,26,5,390.83,292.51,475,3.75,1,2021-05-02T03:31:08Z
744,SKU-15-541411,Classic Desk 571,Classic Desk 571 — quality furniture product.,15,2,595.19,364.08,311,7.66,1,2021-05-02T11:17:24Z
745,SKU-22-852060,Premium Paperback 263,Premium Paperback 263 — quality fiction product.,22,45,283.43,188.11,400,11.59,1,2021-05-02T17:00:37Z
746,SKU-20-963261,Pro Kids Jacket 464,Pro Kids Jacket 464 — quality kids product.,20,53,718.33,376.47,96,9.27,0,2021-05-02T22:01:23Z
747,SKU-25-818579,Smart Dumbbell Set 428,Smart Dumbbell Set 428 — quality fitness product.,25,36,487.09,275.58,213,3.28,1,2021-05-03T02:50:54Z
748,SKU-16-471238,Premium Duvet 447,Premium Duvet 447 — quality bedding product.,16,57,449.07,256.66,163,2.37,0,2021-05-03T04:14:47Z
749,SKU-18-033985,Ultra Hoodie 685,Ultra Hoodie 685 — quality men's product.,18,36,433.74,299.27,401,13.36,1,2021-05-03T05:25:07Z
750,SKU-14-585039,Deluxe Frying Pan 560,Deluxe Frying Pan 560 — quality cookware product.,14,70,535.61,294.01,463,1.65,1,2021-05-03T12:11:36Z
751,SKU-25-750041,Pro Kettlebell 273,Pro Kettlebell 273 — quality fitness product.,25,43,41.55,22,359,1.66,1,2021-05-03T12:29:20Z
752,SKU-34-927844,Elite Multivitamin 410,Elite Multivitamin 410 — quality vitamins product.,34,45,17.94,13.03,18,3.73,1,2021-05-03T17:28:38Z
753,SKU-29-100206,Compact Action Figure 478,Compact Action Figure 478 — quality action figures product.,29,48,200.94,101.3,222,3.57,1,2021-05-04T01:25:46Z
754,SKU-10-638633,Eco Phone 587,Eco Phone 587 — quality smartphones product.,10,27,530.57,344.14,482,2.63,1,2021-05-04T08:44:00Z
755,SKU-17-155501,Premium Air Fryer 559,Premium Air Fryer 559 — quality small appliances product.,17,8,597.93,315.97,5,9.93,1,2021-05-04T13:04:18Z
756,SKU-20-205571,Eco Kids Jacket 802,Eco Kids Jacket 802 — quality kids product.,20,34,80.55,40.63,331,3.17,0,2021-05-04T17:30:55Z
757,SKU-20-080246,Elite Kids Jacket 342,Elite Kids Jacket 342 — quality kids product.,20,11,267.15,154.07,297,13.07,1,2021-05-05T01:23:23Z
758,SKU-28-309947,Pro Strategy Game 290,Pro Strategy Game 290 — quality board games product.,28,2,237.64,171.35,296,10.51,1,2021-05-05T02:17:22Z
759,SKU-15-960729,Deluxe Desk 657,Deluxe Desk 657 — quality furniture product.,15,61,176.04,112.39,446,3.33,1,2021-05-05T04:26:26Z
760,SKU-25-458016,Heavy-Duty Kettlebell 677,Heavy-Duty Kettlebell 677 — quality fitness product.,25,55,205.35,108.44,134,10.19,1,2021-05-05T11:26:51Z
761,SKU-17-875399,Elite Toaster 750,Elite Toaster 750 — quality small appliances product.,17,64,417.18,235.66,352,1.6,1,2021-05-05T15:06:39Z
762,SKU-28-764623,Prime Board Game 272,Prime Board Game 272 — quality board games product.,28,64,530.42,318.29,349,2.85,1,2021-05-05T20:04:40Z
763,SKU-21-516120,Portable Sneakers 947,Portable Sneakers 947 — quality shoes product.,21,50,582.29,283.12,176,11.19,1,2021-05-05T23:45:24Z
764,SKU-12-843043,Max Camera 426,Max Camera 426 — quality cameras product.,12,66,424.42,197.35,90,9.93,1,2021-05-06T03:01:25Z
765,SKU-34-046645,Max Vitamin C 391,Max Vitamin C 391 — quality vitamins product.,34,45,476.11,254.54,325,10.33,1,2021-05-06T05:20:09Z
766,SKU-17-822700,Elite Air Fryer 666,Elite Air Fryer 666 — quality small appliances product.,17,6,480.4,236.74,424,8.8,0,2021-05-06T07:09:55Z
767,SKU-26-443743,Lightweight Backpack 286,Lightweight Backpack 286 — quality camping product.,26,53,248.29,143.27,496,12.79,1,2021-05-06T09:35:02Z
768,SKU-13-935841,Portable Smart TV 981,Portable Smart TV 981 — quality televisions product.,13,15,505.27,374.19,276,1.23,1,2021-05-06T15:17:25Z
769,SKU-16-619265,Ultra Duvet 978,Ultra Duvet 978 — quality bedding product.,16,8,79.03,40.57,473,13.83,1,2021-05-06T23:06:35Z
770,SKU-30-840599,Deluxe STEM Kit 106,Deluxe STEM Kit 106 — quality educational product.,30,12,687.16,376.22,278,5,0,2021-05-07T07:03:42Z
771,SKU-13-818404,Portable 4K TV 834,Portable 4K TV 834 — quality televisions product.,13,44,747.67,370.34,164,0.95,1,2021-05-07T07:18:40Z
772,SKU-9-586888,Classic Laptop 229,Classic Laptop 229 — quality laptops product.,9,34,25.04,13.03,396,5.63,1,2021-05-07T07:45:09Z
773,SKU-34-303641,Elite Vitamin C 713,Elite Vitamin C 713 — quality vitamins product.,34,21,517.34,314.74,327,15.05,1,2021-05-07T13:20:07Z
774,SKU-21-057949,Pro Sneakers 653,Pro Sneakers 653 — quality shoes product.,21,46,68.38,38.41,155,13.46,1,2021-05-07T16:36:54Z
775,SKU-35-242235,Essential Laundry Detergent 546,Essential Laundry Detergent 546 — quality cleaning product.,35,34,644.49,348.11,172,9.96,1,2021-05-07T23:49:02Z
776,SKU-27-354914,Eco Helmet 949,Eco Helmet 949 — quality cycling product.,27,43,207.65,102.4,288,5.25,1,2021-05-08T04:00:14Z
777,SKU-22-040813,Max Paperback 758,Max Paperback 758 — quality fiction product.,22,55,14.35,6.73,365,12.14,1,2021-05-08T06:48:12Z
778,SKU-32-429920,Ultra Mascara 602,Ultra Mascara 602 — quality makeup product.,32,42,294.61,144.31,373,8.28,1,2021-05-08T08:35:31Z
779,SKU-24-715155,Deluxe Picture Book 161,Deluxe Picture Book 161 — quality children's books product.,24,64,665.14,322.89,437,6.64,1,2021-05-08T14:05:20Z
780,SKU-15-789955,Pro Office Chair 502,Pro Office Chair 502 — quality furniture product.,15,14,364.66,216.02,352,9.65,0,2021-05-08T18:34:42Z
781,SKU-11-899548,Premium Headset 693,Premium Headset 693 — quality headphones product.,11,21,734.5,367.6,154,3.76,1,2021-05-08T23:14:40Z
782,SKU-32-965951,Max Lipstick 372,Max Lipstick 372 — quality makeup product.,32,27,30.51,17.54,460,6.1,1,2021-05-09T03:29:13Z
783,SKU-16-315480,Lightweight Comforter 666,Lightweight Comforter 666 — quality bedding product.,16,35,98.44,58.15,423,12.75,1,2021-05-09T05:51:01Z
784,SKU-11-204659,Portable Headphones 725,Portable Headphones 725 — quality headphones product.,11,18,711.32,388.03,334,0.86,1,2021-05-09T09:35:40Z
785,SKU-16-792982,Smart Pillow 733,Smart Pillow 733 — quality bedding product.,16,51,316.05,223.72,202,8.1,1,2021-05-09T11:05:30Z
786,SKU-35-246784,Compact Laundry Detergent 767,Compact Laundry Detergent 767 — quality cleaning product.,35,69,646.52,383.67,234,9.34,1,2021-05-09T16:25:56Z
787,SKU-26-255781,Max Backpack 500,Max Backpack 500 — quality camping product.,26,41,110.79,68.58,270,7.49,1,2021-05-09T17:38:58Z
788,SKU-14-592112,Ultra Cookware Set 648,Ultra Cookware Set 648 — quality cookware product.,14,57,284.08,209.57,387,4.84,1,2021-05-10T00:18:17Z
789,SKU-30-750950,Elite Learning Toy 516,Elite Learning Toy 516 — quality educational product.,30,63,451.09,247.44,95,3.65,1,2021-05-10T05:38:34Z
790,SKU-34-672667,Elite Vitamin C 979,Elite Vitamin C 979 — quality vitamins product.,34,54,353.43,165.52,205,7.04,1,2021-05-10T10:04:14Z
791,SKU-11-465399,Ultra Earbuds 241,Ultra Earbuds 241 — quality headphones product.,11,1,549.93,314.72,383,11.54,1,2021-05-10T13:04:29Z
792,SKU-31-089892,Smart Moisturizer 441,Smart Moisturizer 441 — quality skincare product.,31,52,127.17,80.18,209,9.64,1,2021-05-10T19:28:44Z
793,SKU-29-921477,Lightweight Collectible Figure 519,Lightweight Collectible Figure 519 — quality action figures product.,29,5,294.81,205.19,44,1.28,0,2021-05-11T02:39:51Z
794,SKU-21-228753,Heavy-Duty Sandals 342,Heavy-Duty Sandals 342 — quality shoes product.,21,45,82.79,60.14,166,7.53,0,2021-05-11T05:42:15Z
795,SKU-31-499154,Ultra Serum 967,Ultra Serum 967 — quality skincare product.,31,28,334.69,160.91,4,1.15,1,2021-05-11T06:16:08Z
796,SKU-29-150679,Portable Collectible Figure 177,Portable Collectible Figure 177 — quality action figures product.,29,48,488.34,252.76,424,8.87,1,2021-05-11T11:08:50Z
797,SKU-30-152279,Max Learning Toy 869,Max Learning Toy 869 — quality educational product.,30,2,610.88,332.74,381,8.51,0,2021-05-11T18:22:44Z
798,SKU-34-237209,Pro Multivitamin 180,Pro Multivitamin 180 — quality vitamins product.,34,5,289.02,149.8,276,4.32,0,2021-05-11T19:34:34Z
799,SKU-13-825307,Heavy-Duty LED TV 792,Heavy-Duty LED TV 792 — quality televisions product.,13,2,290.71,186.23,183,5.95,1,2021-05-12T03:12:10Z
800,SKU-13-217721,Portable LED TV 752,Portable LED TV 752 — quality televisions product.,13,21,471.36,273.16,491,0.65,1,2021-05-12T11:09:02Z
801,SKU-26-943204,Deluxe Backpack 604,Deluxe Backpack 604 — quality camping product.,26,7,479.81,292.82,326,13.64,1,2021-05-12T18:58:25Z
802,SKU-30-288160,Smart Puzzle 217,Smart Puzzle 217 — quality educational product.,30,66,461.87,216.96,196,8.02,1,2021-05-12T20:54:51Z
803,SKU-16-893449,Eco Duvet 260,Eco Duvet 260 — quality bedding product.,16,34,741.76,345.42,64,1.25,1,2021-05-12T23:28:25Z
804,SKU-15-475544,Deluxe Desk 481,Deluxe Desk 481 — quality furniture product.,15,27,519.86,248.82,303,11.7,1,2021-05-13T03:16:59Z
805,SKU-33-519125,Pro Shampoo 172,Pro Shampoo 172 — quality hair care product.,33,41,158.45,75.1,452,8.88,0,2021-05-13T03:18:34Z
806,SKU-9-385161,Ultra Notebook 991,Ultra Notebook 991 — quality laptops product.,9,27,392.59,301.82,372,13.39,0,2021-05-13T09:24:20Z
807,SKU-30-935179,Essential Puzzle 579,Essential Puzzle 579 — quality educational product.,30,16,36.67,19.61,160,10.13,1,2021-05-13T12:10:55Z
808,SKU-33-966318,Pro Conditioner 190,Pro Conditioner 190 — quality hair care product.,33,25,141.09,80.18,222,8.4,1,2021-05-13T16:44:49Z
809,SKU-34-612446,Classic Probiotic 921,Classic Probiotic 921 — quality vitamins product.,34,1,449.63,258.47,263,2.87,1,2021-05-13T20:51:59Z
810,SKU-30-828761,Max STEM Kit 610,Max STEM Kit 610 — quality educational product.,30,51,170.22,127.86,418,4.2,1,2021-05-14T03:17:57Z
811,SKU-20-088466,Pro Kids Jacket 370,Pro Kids Jacket 370 — quality kids product.,20,4,229.45,115.89,495,2.86,1,2021-05-14T07:11:19Z
812,SKU-31-909914,Premium Cleanser 280,Premium Cleanser 280 — quality skincare product.,31,20,458.55,245.74,20,3.6,1,2021-05-14T10:21:55Z
813,SKU-13-253303,Heavy-Duty LED TV 758,Heavy-Duty LED TV 758 — quality televisions product.,13,15,560.45,292.25,189,5.9,1,2021-05-14T17:39:00Z
814,SKU-11-504816,Elite Headset 643,Elite Headset 643 — quality headphones product.,11,49,337.45,189.08,462,14.69,0,2021-05-14T23:27:35Z
815,SKU-30-416788,Lightweight STEM Kit 890,Lightweight STEM Kit 890 — quality educational product.,30,44,427.9,204.1,127,0.29,1,2021-05-15T00:19:09Z
816,SKU-12-818708,Prime Camera 175,Prime Camera 175 — quality cameras product.,12,3,21.07,12.7,325,3.21,1,2021-05-15T06:16:13Z
817,SKU-24-872713,Deluxe Picture Book 442,Deluxe Picture Book 442 — quality children's books product.,24,41,378.91,273.68,210,4.6,1,2021-05-15T07:09:48Z
818,SKU-13-591294,Smart 4K TV 576,Smart 4K TV 576 — quality televisions product.,13,61,360.43,175.19,377,8.69,1,2021-05-15T08:26:27Z
819,SKU-23-497946,Prime Biography 161,Prime Biography 161 — quality non-fiction product.,23,5,474.91,238.09,388,5.75,1,2021-05-15T11:36:54Z
820,SKU-24-622694,Elite Picture Book 972,Elite Picture Book 972 — quality children's books product.,24,5,298.54,191.71,282,9.31,0,2021-05-15T13:38:51Z
821,SKU-35-357339,Smart Laundry Detergent 448,Smart Laundry Detergent 448 — quality cleaning product.,35,49,806.25,378.16,335,7.02,1,2021-05-15T16:46:58Z
822,SKU-35-155670,Max Dish Soap 437,Max Dish Soap 437 — quality cleaning product.,35,33,323.93,149.23,36,3.35,1,2021-05-15T17:39:40Z
823,SKU-28-971942,Essential Card Game 258,Essential Card Game 258 — quality board games product.,28,31,274.93,168.82,79,11.12,1,2021-05-16T01:37:20Z
824,SKU-22-770179,Essential Hardcover 788,Essential Hardcover 788 — quality fiction product.,22,23,342.21,240.38,479,11.56,1,2021-05-16T05:44:42Z
825,SKU-29-008749,Pro Collectible Figure 770,Pro Collectible Figure 770 — quality action figures product.,29,19,458.4,264.49,173,1.59,1,2021-05-16T06:13:00Z
826,SKU-22-781813,Prime Paperback 917,Prime Paperback 917 — quality fiction product.,22,6,472.44,223.35,312,11.96,1,2021-05-16T08:34:55Z
827,SKU-13-974890,Heavy-Duty Smart TV 140,Heavy-Duty Smart TV 140 — quality televisions product.,13,64,659.82,319.16,456,8.9,1,2021-05-16T15:03:06Z
828,SKU-9-358243,Premium Notebook 465,Premium Notebook 465 — quality laptops product.,9,58,136.66,101.45,357,11.88,1,2021-05-16T19:51:35Z
829,SKU-28-550682,Portable Strategy Game 172,Portable Strategy Game 172 — quality board games product.,28,14,669.5,382.66,206,3.51,1,2021-05-16T21:21:48Z
830,SKU-26-452003,Heavy-Duty Backpack 115,Heavy-Duty Backpack 115 — quality camping product.,26,68,711.77,393.59,93,12.31,1,2021-05-17T03:43:22Z
831,SKU-20-731398,Lightweight Kids Jacket 565,Lightweight Kids Jacket 565 — quality kids product.,20,8,435.19,249.39,43,0.93,1,2021-05-17T04:59:21Z
832,SKU-25-729335,Deluxe Dumbbell Set 117,Deluxe Dumbbell Set 117 — quality fitness product.,25,10,70.56,36.26,365,6.24,1,2021-05-17T10:07:21Z
833,SKU-33-644160,Ultra Conditioner 563,Ultra Conditioner 563 — quality hair care product.,33,5,103.91,67.68,150,10.97,0,2021-05-17T15:42:51Z
834,SKU-32-701103,Classic Lipstick 535,Classic Lipstick 535 — quality makeup product.,32,9,104.17,53.07,332,1.45,1,2021-05-17T19:25:22Z
835,SKU-13-095102,Eco Smart TV 376,Eco Smart TV 376 — quality televisions product.,13,40,557.91,353.55,376,3.08,1,2021-05-17T21:41:58Z
836,SKU-11-419672,Prime Headphones 619,Prime Headphones 619 — quality headphones product.,11,30,167.51,120.24,238,12.64,1,2021-05-18T04:29:07Z
837,SKU-10-297912,Deluxe Phone 796,Deluxe Phone 796 — quality smartphones product.,10,61,519.97,371.9,354,9.58,1,2021-05-18T11:35:01Z
838,SKU-12-012787,Portable DSLR 610,Portable DSLR 610 — quality cameras product.,12,17,460.87,321.04,444,11.72,1,2021-05-18T17:31:50Z
839,SKU-11-745342,Smart Headphones 241,Smart Headphones 241 — quality headphones product.,11,26,37.36,22.64,36,10.17,0,2021-05-18T18:43:26Z
840,SKU-15-309064,Classic Bookshelf 111,Classic Bookshelf 111 — quality furniture product.,15,58,43.78,28.98,474,7.03,1,2021-05-18T23:43:53Z
841,SKU-26-081481,Portable Sleeping Bag 906,Portable Sleeping Bag 906 — quality camping product.,26,8,430.29,224.96,246,14.04,0,2021-05-19T06:27:20Z
842,SKU-32-907589,Deluxe Foundation 967,Deluxe Foundation 967 — quality makeup product.,32,31,299.6,229.35,482,1.33,1,2021-05-19T08:59:41Z
843,SKU-12-867983,Portable DSLR 382,Portable DSLR 382 — quality cameras product.,12,12,521.28,270.51,471,8.48,1,2021-05-19T11:41:43Z
844,SKU-35-374124,Smart Dish Soap 848,Smart Dish Soap 848 — quality cleaning product.,35,22,459.84,250.52,208,12.01,1,2021-05-19T19:16:12Z
845,SKU-14-285566,Heavy-Duty Saucepan 644,Heavy-Duty Saucepan 644 — quality cookware product.,14,56,715.97,326.66,405,0.61,0,2021-05-19T19:50:21Z
846,SKU-23-571127,Portable Handbook 340,Portable Handbook 340 — quality non-fiction product.,23,67,178.4,120.65,257,7.28,1,2021-05-19T20:23:22Z
847,SKU-16-600572,Elite Duvet 904,Elite Duvet 904 — quality bedding product.,16,30,535.39,400.55,35,0.64,1,2021-05-20T00:27:28Z
848,SKU-16-204671,Premium Comforter 188,Premium Comforter 188 — quality bedding product.,16,26,520.08,270.9,411,13.6,1,2021-05-20T08:02:33Z
849,SKU-20-012662,Eco Kids Shorts 962,Eco Kids Shorts 962 — quality kids product.,20,43,172.4,122.03,482,9.27,1,2021-05-20T10:26:42Z
850,SKU-27-772167,Essential Cycling Gloves 342,Essential Cycling Gloves 342 — quality cycling product.,27,19,625.29,296.45,343,0.88,1,2021-05-20T11:19:31Z
851,SKU-23-995133,Lightweight Handbook 240,Lightweight Handbook 240 — quality non-fiction product.,23,34,705.28,369.46,68,11.62,1,2021-05-20T12:47:18Z
852,SKU-25-746985,Portable Resistance Bands 403,Portable Resistance Bands 403 — quality fitness product.,25,42,545.03,308.37,36,14.06,1,2021-05-20T17:52:33Z
853,SKU-16-426044,Classic Sheet Set 772,Classic Sheet Set 772 — quality bedding product.,16,59,430.18,295.02,62,3.65,0,2021-05-20T23:26:05Z
854,SKU-9-740471,Pro Chromebook 734,Pro Chromebook 734 — quality laptops product.,9,2,87.35,45.32,111,12.08,1,2021-05-21T05:54:15Z
855,SKU-10-976785,Ultra Phone 787,Ultra Phone 787 — quality smartphones product.,10,48,20.54,12.1,467,15.06,1,2021-05-21T05:57:32Z
856,SKU-25-639952,Portable Dumbbell Set 409,Portable Dumbbell Set 409 — quality fitness product.,25,35,118.09,76.35,282,4.66,1,2021-05-21T06:19:13Z
857,SKU-21-625332,Elite Boots 814,Elite Boots 814 — quality shoes product.,21,53,708.12,364.15,23,8.64,1,2021-05-21T11:10:19Z
858,SKU-17-581471,Essential Toaster 476,Essential Toaster 476 — quality small appliances product.,17,21,663.07,309.65,26,7.84,0,2021-05-21T12:09:24Z
859,SKU-9-266742,Prime Chromebook 897,Prime Chromebook 897 — quality laptops product.,9,54,550.01,271.83,140,0.36,0,2021-05-21T14:33:30Z
860,SKU-30-448823,Heavy-Duty Learning Toy 659,Heavy-Duty Learning Toy 659 — quality educational product.,30,6,674.01,339.84,254,3.56,1,2021-05-21T15:08:48Z
861,SKU-24-968283,Prime Picture Book 248,Prime Picture Book 248 — quality children's books product.,24,56,273.38,127.34,201,5.43,1,2021-05-21T22:49:02Z
862,SKU-10-352304,Eco Mobile 548,Eco Mobile 548 — quality smartphones product.,10,12,869.38,403.89,295,1.73,1,2021-05-22T01:14:44Z
863,SKU-25-215565,Elite Dumbbell Set 104,Elite Dumbbell Set 104 — quality fitness product.,25,45,508.79,356.44,470,9.02,1,2021-05-22T08:21:28Z
864,SKU-28-963633,Portable Board Game 189,Portable Board Game 189 — quality board games product.,28,67,210,126.56,446,0.29,1,2021-05-22T10:10:20Z
865,SKU-13-135864,Prime Smart TV 116,Prime Smart TV 116 — quality televisions product.,13,10,558.03,359.36,200,13.39,1,2021-05-22T14:33:58Z
866,SKU-27-512835,Pro Bike Light 721,Pro Bike Light 721 — quality cycling product.,27,8,218.09,115,458,3.32,1,2021-05-22T20:57:52Z
867,SKU-32-171485,Heavy-Duty Foundation 785,Heavy-Duty Foundation 785 — quality makeup product.,32,16,780.23,370.26,378,6.85,1,2021-05-22T21:35:23Z
868,SKU-10-851114,Elite Phone 147,Elite Phone 147 — quality smartphones product.,10,34,9.57,6.4,188,1.47,1,2021-05-23T01:54:08Z
869,SKU-15-178855,Premium Desk 457,Premium Desk 457 — quality furniture product.,15,62,443.56,241.45,327,11.56,1,2021-05-23T09:06:10Z
870,SKU-13-942891,Heavy-Duty Smart TV 148,Heavy-Duty Smart TV 148 — quality televisions product.,13,19,534.85,294.47,0,2.66,1,2021-05-23T09:21:56Z
871,SKU-23-808039,Ultra Guidebook 974,Ultra Guidebook 974 — quality non-fiction product.,23,6,590.82,338.19,126,9.81,1,2021-05-23T11:14:53Z
872,SKU-22-923737,Premium Paperback 118,Premium Paperback 118 — quality fiction product.,22,30,191.28,89.03,450,6.58,1,2021-05-23T16:08:03Z
873,SKU-24-573352,Classic Storybook 269,Classic Storybook 269 — quality children's books product.,24,40,542.28,309.34,200,3.47,1,2021-05-23T20:03:51Z
874,SKU-33-105317,Compact Shampoo 787,Compact Shampoo 787 — quality hair care product.,33,18,232.78,128.89,140,4.18,1,2021-05-24T00:31:15Z
875,SKU-10-437025,Lightweight Mobile 291,Lightweight Mobile 291 — quality smartphones product.,10,56,34.82,22.37,428,14.15,1,2021-05-24T03:22:20Z
876,SKU-16-199116,Heavy-Duty Duvet 767,Heavy-Duty Duvet 767 — quality bedding product.,16,52,459.93,233.9,305,0.42,1,2021-05-24T07:23:21Z
877,SKU-25-127650,Eco Yoga Mat 322,Eco Yoga Mat 322 — quality fitness product.,25,15,743.14,385.82,23,6.87,0,2021-05-24T08:03:37Z
878,SKU-22-637108,Smart Hardcover 611,Smart Hardcover 611 — quality fiction product.,22,70,218.58,108.45,176,6.29,1,2021-05-24T12:19:34Z
879,SKU-20-722520,Pro Kids Shorts 104,Pro Kids Shorts 104 — quality kids product.,20,46,195.66,137.14,383,0.84,1,2021-05-24T18:08:59Z
880,SKU-16-571439,Essential Sheet Set 272,Essential Sheet Set 272 — quality bedding product.,16,25,508.37,288.99,74,11.69,1,2021-05-24T23:38:10Z
881,SKU-31-063430,Premium Cleanser 524,Premium Cleanser 524 — quality skincare product.,31,8,359.69,179.93,382,4.21,1,2021-05-25T07:14:17Z
882,SKU-19-101261,Prime Cardigan 809,Prime Cardigan 809 — quality women's product.,19,60,228.83,124.37,209,1.75,1,2021-05-25T09:24:30Z
883,SKU-34-851688,Compact Probiotic 322,Compact Probiotic 322 — quality vitamins product.,34,28,629.16,350.72,150,8.5,1,2021-05-25T13:22:43Z
884,SKU-14-656001,Pro Frying Pan 922,Pro Frying Pan 922 — quality cookware product.,14,35,690.23,315.19,498,2.9,1,2021-05-25T16:20:45Z
885,SKU-17-173113,Prime Air Fryer 366,Prime Air Fryer 366 — quality small appliances product.,17,39,398.01,273.83,212,3.29,1,2021-05-25T18:50:27Z
886,SKU-19-981271,Elite Leggings 331,Elite Leggings 331 — quality women's product.,19,54,138.17,66.71,441,10.1,0,2021-05-26T02:40:15Z
887,SKU-32-390638,Lightweight Eyeshadow Palette 259,Lightweight Eyeshadow Palette 259 — quality makeup product.,32,10,447.72,267.1,371,11.57,1,2021-05-26T04:34:12Z
