id,order_id,payment_method,amount,status,transaction_id,paid_at
310,310,debit_card,3034.62,completed,TXN-C6ZFTMMQ4E,2023-10-30T07:40:08Z
311,311,debit_card,27.89,completed,TXN-K4NCXPIG2J,2024-06-25T14:49:52Z
312,312,debit_card,1077.79,completed,TXN-LLYXOK5AVY,2024-07-25T18:07:24Z
313,313,gift_card,1777.12,completed,TXN-ALUIF8LHGM,2024-09-19T00:29:06Z
314,314,paypal,1220.54,completed,TXN-VUSCIP7MH6,2024-06-01T18:31:17Z
315,315,paypal,7152.3,completed,TXN-EXKPPL3NLK,2023-10-24T09:05:31Z
316,316,credit_card,543.15,completed,TXN-SF3NTRUSNM,2023-05-30T23:33:41Z
317,317,credit_card,609.54,completed,TXN-88NPX3XJG6,2024-02-24T11:07:23Z
318,318,apple_pay,5151,completed,TXN-GQO38K6K4D,2024-01-01T10:12:29Z
319,319,credit_card,1570.89,completed,TXN-IDSARAOMAN,2023-10-29T20:53:26Z
320,320,credit_card,2303.67,completed,TXN-D6KI1PD44R,2025-01-18T23:07:28Z
321,321,paypal,1795.11,completed,TXN-9X9O2QCE8L,2022-10-13T22:44:28Z
322,322,paypal,88.12,completed,TXN-WLZVEQZDE4,2024-01-28T03:10:30Z
323,323,credit_card,179.42,completed,TXN-QQ2OGGXRIX,2024-01-24T21:08:48Z
324,324,apple_pay,1084.66,completed,TXN-K3DOH75318,2024-08-11T04:42:22Z
325,325,credit_card,461.65,completed,TXN-KEDK09DM51,2024-06-07T16:05:01Z
326,326,paypal,640.23,completed,TXN-TM947BSDPN,2023-04-11T05:14:09Z
327,327,credit_card,171.35,completed,TXN-MPMUD847AC,2024-05-05T17:54:23Z
328,328,debit_card,650.21,completed,TXN-3UJY3CL6DG,2021-11-11T04:08:19Z
329,329,debit_card,2867.56,completed,TXN-5CBXY0MIZ0,2024-01-05T23:36:53Z
330,330,paypal,183.02,completed,TXN-HOT6FO9SE0,2022-03-07T14:37:45Z
331,331,google_pay,57.18,completed,TXN-TVLFEIV1ET,2024-05-11T15:53:19Z
332,332,credit_card,828.79,completed,TXN-VNRK17VVA5,2022-10-01T12:18:25Z
333,333,apple_pay,1684.66,completed,TXN-ZJTUN1EUW8,2024-01-03T17:05:12Z
334,334,paypal,3352.74,failed,TXN-4SBJHO0PDY,
335,335,paypal,572.84,completed,TXN-MXDCNSKK9C,2024-10-13T05:24:53Z
336,336,google_pay,104.44,pending,TXN-WOV2KXSI3D,
337,337,debit_card,1441.99,completed,TXN-Q1FS362KOL,2023-07-06T01:24:36Z
338,338,credit_card,121.77,completed,TXN-MVSIRJURF1,2024-04-10T08:57:05Z
339,339,credit_card,765.83,refunded,TXN-UZOAKYAFXS,2022-09-30T03:34:43Z
340,340,credit_card,550.81,completed,TXN-NGEC8A2ZB3,2022-07-18T17:57:26Z
341,341,debit_card,3233.15,pending,TXN-YH7GX9Y2R0,
342,342,credit_card,1558.17,completed,TXN-RA6M4GJZWH,2024-01-13T11:10:28Z
343,343,apple_pay,2032.09,completed,TXN-0AV8VRMO2F,2023-09-14T15:13:58Z
344,344,credit_card,2797.72,completed,TXN-EBKCLU0F61,2025-01-11T21:41:40Z
345,345,credit_card,2596.53,completed,TXN-U8RCL226ZH,2024-02-15T19:17:12Z
346,346,credit_card,787.19,completed,TXN-VS8R2ETAAI,2022-04-16T17:14:05Z
347,347,debit_card,1251.96,completed,TXN-N9II6GJFW8,2022-07-21T16:39:25Z
348,348,credit_card,546.7,completed,TXN-34AGC0YZ12,2024-05-24T14:01:04Z
349,349,debit_card,1814.9,refunded,TXN-QDHI68F1E8,2021-06-06T12:24:08Z
350,350,credit_card,945.22,completed,TXN-KAWJ4ZQAA2,2025-01-24T00:38:17Z
351,351,credit_card,1431.6,completed,TXN-872VUWR8KF,2024-11-04T03:45:39Z
352,352,paypal,1171.93,completed,TXN-HUQHYSAIUJ,2023-05-22T20:00:01Z
353,353,credit_card,2938.51,pending,TXN-QT471G8QC8,
354,354,credit_card,3544.76,completed,TXN-22IPS31DKR,2024-09-06T17:04:45Z
355,355,debit_card,44,completed,TXN-PKYV12IN6R,2024-06-13T22:55:10Z
356,356,credit_card,1471.16,completed,TXN-38ID8Q6760,2021-04-14T23:04:19Z
357,357,credit_card,575.71,completed,TXN-NGNOUIBKQ1,2024-08-01T02:32:08Z
358,358,debit_card,501.42,refunded,TXN-AZMLFMG92F,2025-01-30T10:11:56Z
359,359,debit_card,4465.27,completed,TXN-QCF2YOASGH,2023-04-30T03:39:56Z
360,360,paypal,4468.66,completed,TXN-QZO9YCPBRD,2024-07-10T13:31:42Z
361,361,credit_card,306.19,completed,TXN-T80G8QN561,2022-04-22T12:29:29Z
362,362,credit_card,54.08,completed,TXN-Q1NQR30YHU,2023-04-17T20:19:01Z
363,363,credit_card,502.64,pending,TXN-HIQLDN1DSJ,
364,364,debit_card,261.1,completed,TXN-IAWPD8788E,2024-11-05T02:48:31Z
365,365,debit_card,49.48,completed,TXN-IYEOKW1VX6,2024-12-16T14:49:30Z
366,366,debit_card,145.17,completed,TXN-QSB1CRID63,2023-03-03T09:45:22Z
367,367,credit_card,461.98,completed,TXN-S9RNTQZ4T2,2024-06-22T13:36:31Z
368,368,credit_card,764.6,pending,TXN-B806TB8OMJ,
369,369,google_pay,521.92,completed,TXN-4DV19SFOPX,2023-11-30T21:38:22Z
370,370,apple_pay,1460.99,completed,TXN-K6H0TDHX7B,2024-07-28T08:58:42Z
371,371,apple_pay,203.87,completed,TXN-ZQBYLS383S,2021-11-10T17:58:17Z
372,372,debit_card,852.86,completed,TXN-WXZH2RASLT,2024-09-20T07:51:41Z
373,373,debit_card,1085.12,pending,TXN-B6U7J5J8GH,
374,374,credit_card,965.14,completed,TXN-VRLP1UUTYZ,2023-03-03T23:30:16Z
375,375,google_pay,357.13,completed,TXN-6LOURZ76H3,2023-09-22T23:14:28Z
376,376,credit_card,203.05,completed,TXN-7MA8TRV4WE,2023-09-18T19:39:56Z
377,377,debit_card,89.76,refunded,TXN-O874PMQFQU,2023-12-01T16:32:34Z
378,378,debit_card,358.35,completed,TXN-SWY13FK6MW,2024-08-18T20:24:16Z
379,379,apple_pay,1282.29,completed,TXN-GR4RZSBXDC,2024-08-11T06:13:30Z
380,380,apple_pay,854.2,completed,TXN-JQGDCS3EX2,2022-11-15T23:33:19Z
381,381,credit_card,503.57,completed,TXN-GRCOET6Z77,2024-05-04T09:33:18Z
382,382,credit_card,2579.62,pending,TXN-2AU05P21PO,
383,383,apple_pay,1585.08,completed,TXN-B8IJ89GW3L,2025-01-05T01:29:15Z
384,384,paypal,887.91,completed,TXN-SSWGDK2442,2024-09-23T00:27:02Z
385,385,credit_card,1832.23,completed,TXN-115FINMJ8G,2022-12-09T00:27:07Z
386,386,paypal,3449.08,completed,TXN-3JBS8CV7MS,2024-12-31T18:19:48Z
387,387,credit_card,535.21,pending,TXN-3QSWJYRQ6K,
388,388,credit_card,4939.82,completed,TXN-KKFQSNL8DY,2025-01-09T11:16:49Z
389,389,debit_card,479.06,completed,TXN-YL9ERVF8DD,2024-07-03T06:44:06Z
390,390,debit_card,412.61,completed,TXN-0GWNTERBFM,2024-11-01T18:38:20Z
391,391,credit_card,373.64,completed,TXN-2QE58KC8I2,2022-03-22T21:23:27Z
392,392,credit_card,2518.06,completed,TXN-9QGTMM5A3P,2024-06-09T02:06:34Z
393,393,paypal,423.01,completed,TXN-8ODFXD75GG,2021-10-18T17:04:24Z
394,394,google_pay,2977.08,completed,TXN-G1HXSFYJA3,2023-02-12T02:00:40Z
395,395,credit_card,3118.8,failed,TXN-XYMQ8WJ7XD,
396,396,credit_card,1045.75,completed,TXN-Q0L7MS6HBL,2024-10-07T11:56:47Z
397,397,paypal,1227.48,completed,TXN-W6GP5XS36Y,2021-10-04T09:12:33Z
398,398,credit_card,386.67,completed,TXN-VSR4HOCIEW,2024-01-23T06:06:54Z
399,399,debit_card,2369.37,completed,TXN-KOBNDQSNAC,2024-07-16T03:45:41Z
400,400,debit_card,1162.21,completed,TXN-EXPRP2H6O4,2024-05-29T13:49:22Z
401,401,credit_card,243.09,completed,TXN-H0HWLDHX4R,2022-10-27T14:13:46Z
402,402,debit_card,274.63,completed,TXN-9SG2RM9YWI,2024-12-28T22:53:44Z
403,403,google_pay,1684.97,refunded,TXN-2UICX0K1MW,2025-01-14T19:27:03Z
404,404,paypal,2778.4,completed,TXN-1QJF7KSPVZ,2022-12-06T12:16:38Z
405,405,credit_card,4771.49,completed,TXN-SWQKZCU25H,2024-06-20T13:40:04Z
406,406,apple_pay,3626.45,completed,TXN-1R5B40IIES,2022-10-10T00:55:41Z
407,407,debit_card,3615.71,completed,TXN-V6H2BHG6C2,2024-12-09T10:33:53Z
408,408,credit_card,291.71,failed,TXN-J39JD2HD2T,
409,409,credit_card,1596.23,refunded,TXN-1O1KOIKCPC,2024-06-22T04:24:11Z
410,410,credit_card,2417.6,completed,TXN-MUW9XBD20K,2024-10-08T14:03:38Z
411,411,credit_card,1584.18,completed,TXN-LO08GGEZA7,2021-12-08T12:09:02Z
412,412,debit_card,586.95,completed,TXN-LXNHFPWEPG,2023-11-17T00:01:14Z
413,413,credit_card,3056.48,completed,TXN-ZE90EI56KJ,2024-06-13T07:35:01Z
414,414,credit_card,1998.98,completed,TXN-4Q4ZAK8O0A,2024-04-06T00:18:15Z
415,415,apple_pay,1279.57,completed,TXN-XZSYHIHDQG,2025-01-28T03:10:47Z
416,416,apple_pay,631.46,completed,TXN-OP9QWIE605,2025-01-03T19:31:37Z
417,417,credit_card,467.75,completed,TXN-839GWJI5RJ,2024-10-12T09:09:32Z
418,418,google_pay,2714.96,completed,TXN-7XEQ0FTMIY,2024-12-25T04:56:19Z
419,419,paypal,2163.57,completed,TXN-S9Q6YSG462,2024-10-14T07:30:35Z
420,420,credit_card,5596.17,completed,TXN-R5KIMMBORR,2024-09-14T23:15:04Z
421,421,google_pay,351.69,completed,TXN-6HD00WL71I,2023-10-04T13:18:41Z
422,422,debit_card,921.16,completed,TXN-VRBRPSG2S6,2022-10-16T11:44:32Z
423,423,debit_card,5621.63,completed,TXN-NFGW1W43AB,2024-03-18T05:34:30Z
424,424,paypal,2756.76,completed,TXN-G4YCMFJFKY,2024-08-17T12:59:01Z
425,425,google_pay,847.63,completed,TXN-IJ9NMZJVD8,2024-01-06T22:13:12Z
426,426,credit_card,370.07,refunded,TXN-44T4O5FPXH,2025-01-26T23:33:08Z
427,427,debit_card,960.43,completed,TXN-290JPTWEGY,2023-10-28T19:08:15Z
428,428,credit_card,3972.18,completed,TXN-B65IAQLKTX,2024-12-24T18:38:25Z
429,429,credit_card,315.01,completed,TXN-LR5PT65NET,2024-06-20T00:03:57Z
430,430,credit_card,3249.45,completed,TXN-8RKRGCPZQ9,2023-01-13T10:15:19Z
431,431,paypal,951.82,completed,TXN-I9AD4J0CYT,2023-02-15T19:09:56Z
432,432,paypal,26.69,refunded,TXN-TTYHAUON6U,2023-12-26T11:59:51Z
433,433,credit_card,927.66,completed,TXN-HCPA5RQ716,2024-06-27T20:37:38Z
434,434,debit_card,2768.56,completed,TXN-U6WVVPOVL7,2024-01-28T22:47:44Z
435,435,apple_pay,376.73,completed,TXN-SICO1C3JMJ,2024-08-27T18:11:45Z
436,436,credit_card,80.38,completed,TXN-CGZIQCPQBA,2023-03-13T02:57:54Z
437,437,debit_card,3562.65,completed,TXN-PCVIK93TVU,2024-08-23T23:28:35Z
438,438,paypal,546.46,completed,TXN-T5KAN6U3T5,2023-11-13T13:16:30Z
439,439,debit_card,716.94,completed,TXN-076OKQ83YW,2022-06-28T15:45:46Z
440,440,paypal,5527.72,completed,TXN-KZFKAJSHE1,2024-03-14T16:09:14Z
441,441,paypal,2219.96,completed,TXN-XMJ7M405S9,2024-10-25T19:23:40Z
442,442,paypal,5614.84,completed,TXN-PNLJT94QUX,2023-05-02T04:57:30Z
443,443,credit_card,2846.96,refunded,TXN-O9CVW9A71B,2024-09-01T11:29:45Z
444,444,credit_card,1614.78,completed,TXN-TVF6UFT6MM,2023-04-27T23:53:04Z
445,445,credit_card,1954.55,completed,TXN-N6X9TL2RBG,2024-09-23T21:36:48Z
446,446,debit_card,3677.83,completed,TXN-FET9D6QL05,2024-07-23T19:20:22Z
447,447,credit_card,1926.49,completed,TXN-ZDVNU0JFBS,2023-02-04T20:41:11Z
448,448,credit_card,5016.88,completed,TXN-6KJVQ8M47N,2023-07-18T13:12:34Z
449,449,apple_pay,2575.32,completed,TXN-5BAB9NDQPW,2025-01-11T12:52:59Z
450,450,paypal,1522.22,completed,TXN-XMPXKW1MIV,2024-03-29T04:25:57Z
451,451,credit_card,324.85,completed,TXN-7SBJDGO0M7,2024-06-11T23:17:48Z
452,452,credit_card,3871.81,completed,TXN-LYKAS8E7QD,2024-08-18T02:35:43Z
453,453,debit_card,434.96,completed,TXN-7EQ59T35I1,2024-11-28T10:34:50Z
454,454,paypal,1858.54,refunded,TXN-0TVVAJ8298,2023-09-25T11:08:10Z
455,455,gift_card,450.49,completed,TXN-0R0QARABPK,2024-08-07T07:48:41Z
456,456,paypal,1956.42,completed,TXN-3UC5E4L3ZM,2023-01-02T11:43:24Z
457,457,credit_card,972.16,completed,TXN-U14Z0KWY47,2023-09-17T15:16:13Z
458,458,gift_card,3518.84,completed,TXN-N1FL654QZP,2024-11-09T15:03:58Z
459,459,credit_card,1973.81,refunded,TXN-9TM6M3327O,2024-01-19T03:55:15Z
460,460,apple_pay,6114.57,completed,TXN-GZJMSU9QC0,2025-01-10T18:23:51Z
461,461,credit_card,1443.65,completed,TXN-GDU1LZBFQM,2024-06-19T01:16:57Z
462,462,debit_card,6006.12,completed,TXN-9P31VZ1PVW,2022-09-27T04:35:49Z
463,463,credit_card,416.23,completed,TXN-7KHTTSROJP,2024-04-04T06:33:06Z
464,464,credit_card,1954.44,completed,TXN-H0L4BSKPQC,2024-09-03T05:45:59Z
465,465,credit_card,820.86,completed,TXN-27TA6T1B46,2023-04-15T13:32:03Z
466,466,debit_card,1627.6,completed,TXN-HDU7U4HK0T,2024-08-30T17:19:37Z
467,467,apple_pay,357.71,completed,TXN-THBJ5F0ENE,2024-11-24T09:49:32Z
468,468,credit_card,266.04,completed,TXN-9ZE0DTF843,2024-10-08T09:59:22Z
469,469,credit_card,540.11,completed,TXN-4FTKKMGJ75,2024-02-20T15:46:56Z
470,470,paypal,2245.78,completed,TXN-R9NT2VGE4L,2023-03-13T15:53:37Z
471,471,paypal,446.15,pending,TXN-9Z8TRATDCR,
472,472,credit_card,547.09,completed,TXN-5WLSOSMVR9,2024-10-01T06:11:13Z
473,473,paypal,6773.56,completed,TXN-QLK919FF2O,2023-07-04T21:19:46Z
474,474,credit_card,1650.73,completed,TXN-SW6TE2NVDR,2024-02-15T19:52:33Z
475,475,apple_pay,306.5,completed,TXN-DWYA1EL9TP,2022-01-04T18:16:44Z
476,476,debit_card,884.1,completed,TXN-34E94X16NG,2024-12-28T17:00:19Z
477,477,google_pay,464.52,completed,TXN-WNIP20JUPM,2024-03-20T20:22:50Z
478,478,credit_card,375.69,completed,TXN-0D5NTURZWW,2024-05-26T21:34:44Z
479,479,gift_card,2038.28,completed,TXN-XMBNVHVLV8,2024-07-04T22:40:43Z
480,480,debit_card,2179.31,pending,TXN-MSDHUKSRVM,
481,481,credit_card,2390.53,completed,TXN-NRDP0U0DWQ,2024-07-15T04:39:42Z
482,482,debit_card,1807.14,completed,TXN-5JIAU65KDS,2025-01-08T09:33:13Z
483,483,credit_card,2612.16,pending,TXN-V5GEYF184E,
484,484,credit_card,867.46,completed,TXN-ZHHU3N2FXB,2024-04-17T02:38:46Z
485,485,credit_card,981.3,completed,TXN-12ZPYPCVIM,2023-08-01T12:06:56Z
486,486,credit_card,7160.31,completed,TXN-YR9MEA291V,2023-12-01T04:00:52Z
487,487,apple_pay,281.24,completed,TXN-DIQ3VZ2VUS,2025-01-11T09:34:59Z
488,488,credit_card,1189.54,completed,TXN-6TNST5LNXE,2023-11-26T23:01:51Z
489,489,credit_card,478.45,completed,TXN-15T5AC36GF,2023-06-18T16:52:35Z
490,490,credit_card,1904.2,completed,TXN-MELLSIEX7O,2024-08-14T18:04:27Z
491,491,debit_card,4286.38,completed,TXN-ILB64ZWC16,2024-12-15T19:54:34Z
492,492,credit_card,983.5,refunded,TXN-5HAPOET8HY,2024-12-20T20:53:50Z
493,493,credit_card,3683,completed,TXN-P8BK498RCI,2023-04-24T10:01:11Z
494,494,apple_pay,2701.91,completed,TXN-4FFPZGOV7I,2022-03-25T16:50:24Z
495,495,debit_card,2535.61,completed,TXN-VXXGJNTTUR,2023-05-04T23:00:53Z
496,496,credit_card,717.98,completed,TXN-0D39J13NO8,2024-11-07T12:55:46Z
497,497,paypal,1642.72,completed,TXN-9OQ8JL1WGH,2022-05-02T14:46:27Z
498,498,debit_card,451.9,completed,TXN-YD4KPH6PDY,2023-07-22T02:30:03Z
499,499,credit_card,519.36,refunded,TXN-NJPNM09M62,2025-01-27T20:29:33Z
500,500,credit_card,1233.84,completed,TXN-MHD7CV7MQY,2025-01-05T09:52:14Z
501,501,credit_card,4470.55,completed,TXN-0JDF2WQN8Y,2022-07-25T12:29:44Z
502,502,credit_card,1291.74,completed,TXN-GAA630BRPS,2024-01-28T13:47:10Z
503,503,credit_card,644.63,completed,TXN-OWB70LHR8F,2024-08-18T06:34:53Z
504,504,debit_card,1287.91,completed,TXN-CN4COCPIW4,2023-12-20T02:02:38Z
505,505,debit_card,6571.06,pending,TXN-TBO8DN9UXY,
506,506,debit_card,4102.71,completed,TXN-0PS60MWN85,2024-08-20T02:01:59Z
507,507,paypal,1115.28,completed,TXN-0LLD4T95BB,2023-10-08T22:17:48Z
508,508,debit_card,2211.51,completed,TXN-LEC8XFLRON,2023-10-08T11:55:26Z
509,509,paypal,1971.83,completed,TXN-ZMRB82VCQB,2023-05-04T20:57:58Z
510,510,credit_card,91.62,refunded,TXN-BQ0MH2PF91,2024-07-15T13:57:01Z
511,511,paypal,2440.36,refunded,TXN-B8CI7IRMYZ,2022-12-28T14:55:17Z
512,512,google_pay,968.3,completed,TXN-5WUKP3OL4E,2023-07-31T02:48:17Z
513,513,debit_card,361.07,completed,TXN-625L0WZMUD,2024-08-17T06:58:58Z
514,514,debit_card,535.85,failed,TXN-WT0MWPCBOT,
515,515,credit_card,757.51,failed,TXN-8NDE0D91AM,
516,516,credit_card,3434.49,failed,TXN-VY2ADSA1VI,
517,517,debit_card,1768.77,completed,TXN-2THQ9H9JUH,2023-09-24T15:43:35Z
518,518,credit_card,1569.72,completed,TXN-DSTL0X0YW8,2024-12-25T18:31:50Z
519,519,debit_card,2730.89,completed,TXN-PP97M0AFRK,2022-07-05T02:22:14Z
520,520,debit_card,2171.05,completed,TXN-YRUAMA0RTL,2024-03-15T06:19:41Z
521,521,credit_card,2499.78,completed,TXN-8L1IITNT1B,2022-07-01T02:32:41Z
522,522,paypal,1482.25,completed,TXN-AWMGPKXZMC,2022-06-07T12:59:50Z
523,523,debit_card,783.94,completed,TXN-QH1CU1Z5FF,2023-12-18T07:41:28Z
524,524,credit_card,1007.3,completed,TXN-LNAKXLY9Q5,2022-02-28T15:56:27Z
525,525,debit_card,2231.39,pending,TXN-4NRKOBYOEN,
526,526,gift_card,1511.65,completed,TXN-GABGHY0789,2024-03-20T01:31:09Z
527,527,debit_card,1452.32,completed,TXN-NB80L0NCFZ,2023-01-31T16:18:34Z
528,528,credit_card,1666.43,completed,TXN-SBP148YFMY,2023-02-23T22:51:12Z
529,529,credit_card,2327.46,completed,TXN-P2P9P43UQY,2024-11-04T04:20:24Z
530,530,credit_card,2825.02,completed,TXN-ZX7GG96ULJ,2023-01-15T16:55:11Z
531,531,paypal,3064.35,pending,TXN-MKPTAFIS7P,
532,532,debit_card,1191.89,completed,TXN-HJU5VXWDTB,2024-07-31T15:07:27Z
533,533,paypal,2711.99,completed,TXN-L3T531WB0Z,2023-02-08T11:42:47Z
534,534,credit_card,408.13,completed,TXN-JLAP1RA8YM,2024-09-16T19:03:09Z
535,535,google_pay,2187.76,completed,TXN-BVP48KXY2S,2023-10-05T12:23:18Z
536,536,credit_card,1724.65,completed,TXN-FZG0OREPNL,2022-03-20T01:42:29Z
537,537,credit_card,1221.85,completed,TXN-QOWWV99OSB,2024-03-11T05:30:27Z
538,538,credit_card,1916.95,completed,TXN-FEAE2YUBHB,2024-10-08T07:19:16Z
539,539,credit_card,3329.58,completed,TXN-H0VKHG3ZEG,2025-01-23T05:21:08Z
540,540,debit_card,174.27,completed,TXN-A0UK9DV5QW,2024-04-21T11:05:10Z
541,541,paypal,1673.22,completed,TXN-JV0AB22Z3D,2024-09-28T14:25:00Z
542,542,paypal,718.21,pending,TXN-0B1WPSIKEK,
543,543,apple_pay,682.76,failed,TXN-ENI7EKRDFL,
544,544,credit_card,818.24,completed,TXN-Z1KTINCMWX,2024-11-24T15:40:55Z
545,545,credit_card,2438.39,completed,TXN-RK7IAUVE3E,2023-06-24T23:29:45Z
546,546,credit_card,7761.84,completed,TXN-B6E0U3GD5P,2024-11-20T16:11:54Z
547,547,credit_card,812.46,completed,TXN-8QC721KDZW,2024-08-28T10:05:32Z
548,548,credit_card,1341.42,failed,TXN-JIRX7536NB,
549,549,credit_card,671.68,completed,TXN-MNMDTU4642,2023-04-01T05:32:17Z
550,550,credit_card,1021,completed,TXN-16IOUAPLH9,2023-12-07T07:35:48Z
551,551,credit_card,3851.39,completed,TXN-CPMXXHM3EQ,2021-12-06T11:52:17Z
552,552,apple_pay,2478.52,completed,TXN-HMN87OOQTF,2022-03-20T13:33:17Z
553,553,paypal,6232.47,completed,TXN-HR000KGHB7,2023-10-12T01:10:13Z
554,554,credit_card,230.97,completed,TXN-SBICXNTBNM,2024-11-23T13:52:04Z
555,555,apple_pay,4798.31,completed,TXN-4A0OC788MV,2024-11-14T06:14:21Z
556,556,credit_card,2925.35,refunded,TXN-I1SK64VUYS,2024-10-06T05:06:18Z
557,557,google_pay,4928.85,completed,TXN-W6XSPAJKUW,2024-12-13T20:07:14Z
558,558,debit_card,553.96,completed,TXN-AYVNH617W0,2024-07-12T09:57:19Z
559,559,debit_card,524.66,completed,TXN-5GNOQ2SRF1,2025-01-24T13:24:49Z
560,560,credit_card,1751.74,completed,TXN-BLK2ISTC79,2024-10-05T18:35:00Z
561,561,credit_card,2633.57,completed,TXN-8Q66RJR92J,2024-10-19T18:30:10Z
562,562,debit_card,584.56,completed,TXN-1ZEEVJLTRQ,2023-10-15T10:57:38Z
563,563,credit_card,1260.03,completed,TXN-O455UTN2X6,2024-04-08T02:21:34Z
564,564,debit_card,3653.6,completed,TXN-19KLEGW08E,2024-09-10T03:48:45Z
565,565,google_pay,3254.8,completed,TXN-CR6HA36NJ3,2023-04-09T00:28:30Z
566,566,paypal,201.11,completed,TXN-WKSCSSFJ5M,2024-09-06T18:38:08Z
567,567,apple_pay,2121.46,completed,TXN-UHX3ZUQO97,2022-11-22T02:52:54Z
568,568,paypal,59.6,completed,TXN-9E51HQQR53,2024-11-24T15:50:31Z
569,569,debit_card,4316.72,completed,TXN-USV3C34C9K,2023-09-30T09:46:56Z
570,570,credit_card,1314.3,pending,TXN-GJLMMFHUJT,
571,571,paypal,7659.88,completed,TXN-8F3DO0U89Y,2025-01-26T15:31:38Z
572,572,credit_card,99.38,completed,TXN-2UTWA5O7E6,2024-12-19T07:48:43Z
573,573,paypal,2883.65,completed,TXN-MR4RJF2TF4,2023-08-13T06:37:02Z
574,574,debit_card,468.81,completed,TXN-LFEG2XPX1R,2025-01-01T04:54:48Z
575,575,credit_card,237.27,completed,TXN-KVOV0XARDL,2024-11-24T03:05:46Z
576,576,paypal,334.97,refunded,TXN-OMRK0SV249,2024-08-31T22:16:34Z
577,577,debit_card,802.4,completed,TXN-LI8E9UHCIB,2024-11-10T22:38:55Z
578,578,debit_card,684.89,failed,TXN-4F43C6XFGC,
579,579,apple_pay,1167.08,failed,TXN-DBDU82IG6Q,
580,580,credit_card,2339.16,completed,TXN-AUL6KNA0UQ,2024-02-09T14:14:43Z
581,581,debit_card,617.86,completed,TXN-IK77DUWOJX,2022-06-13T03:55:30Z
582,582,paypal,2039.4,pending,TXN-SVQ9MHWMQL,
583,583,credit_card,1612.92,completed,TXN-HFMXVEM776,2024-08-05T10:12:21Z
584,584,credit_card,3741.67,completed,TXN-PCJYBYPFQE,2023-01-17T21:53:58Z
585,585,apple_pay,679.46,completed,TXN-QNT4DP9FT4,2024-10-07T22:40:52Z
586,586,credit_card,279.01,completed,TXN-7CQEI5MA65,2022-09-28T09:03:27Z
587,587,paypal,1705.83,pending,TXN-5YOHCRMBR1,
588,588,paypal,2559.79,completed,TXN-0Q189RKXN6,2023-02-28T05:24:39Z
589,589,credit_card,153.42,completed,TXN-JFU8HF6H8N,2023-12-31T08:48:38Z
590,590,credit_card,465.03,pending,TXN-LATLNAP6MX,
591,591,apple_pay,862.15,failed,TXN-7H60G191AE,
592,592,debit_card,1245.24,completed,TXN-Q8C34IFG9J,2025-01-04T05:36:36Z
593,593,credit_card,1129.35,completed,TXN-DI3F26H8JQ,2024-12-23T23:28:33Z
594,594,credit_card,1267.16,completed,TXN-FRH0FIDFP9,2024-11-18T13:29:03Z
595,595,paypal,3340.06,completed,TXN-ZAWZJI3Y5S,2024-11-01T09:51:02Z
596,596,apple_pay,3710.11,completed,TXN-JM31RGGEFY,2023-09-29T02:16:33Z
597,597,debit_card,4595.67,refunded,TXN-8ODL2MQORE,2024-10-12T04:36:14Z
598,598,paypal,5269.57,refunded,TXN-BGF0300VHP,2022-09-19T13:52:38Z
599,599,credit_card,1178.01,refunded,TXN-2MOCJ1530R,2025-01-26T13:20:25Z
600,600,debit_card,1373.24,completed,TXN-1491ENTUCU,2024-11-30T00:55:59Z
601,601,credit_card,451.59,completed,TXN-VYJECO2ZPN,2024-02-13T01:34:05Z
602,602,credit_card,1589.96,completed,TXN-FRU4KL7NBO,2024-03-27T02:48:49Z
603,603,credit_card,3183,pending,TXN-4NDZUKVHQA,
604,604,credit_card,381.92,completed,TXN-56Y0DGL7QY,2023-04-22T02:03:38Z
605,605,apple_pay,122.7,completed,TXN-BW41EVC5M1,2022-06-14T17:17:33Z
606,606,debit_card,1833.61,completed,TXN-GSMYNSTV2P,2024-12-07T15:47:57Z
607,607,paypal,182.91,completed,TXN-7DRT6KXT30,2024-08-09T04:52:27Z
608,608,paypal,2599.4,failed,TXN-VS89E1LHMZ,
609,609,credit_card,960.34,completed,TXN-KACRYMHESX,2021-03-01T07:00:47Z
610,610,google_pay,1566.59,completed,TXN-225PPE0PAT,2024-08-20T00:15:33Z
611,611,paypal,2800.28,completed,TXN-3O3KB00EPQ,2024-05-16T23:31:17Z
612,612,credit_card,1703.48,completed,TXN-B60I2NGI6L,2023-01-01T19:02:20Z
613,613,credit_card,681.84,completed,TXN-BLILYXIU18,2023-02-15T00:24:44Z
614,614,credit_card,636.55,completed,TXN-3Y92NOG82M,2024-05-18T14:09:35Z
615,615,debit_card,444,completed,TXN-VDIT2ZMW9G,2025-01-04T10:07:04Z
616,616,paypal,336.83,completed,TXN-EQZQGLOIOC,2022-08-19T04:53:54Z
617,617,credit_card,2324.4,completed,TXN-RE6PA2PMF7,2024-05-27T00:10:11Z
618,618,debit_card,939.83,completed,TXN-AHVVH59S9J,2023-12-29T22:42:53Z
619,619,credit_card,3280.97,completed,TXN-28MS7LW0LB,2024-12-01T00:29:59Z
620,620,credit_card,657.71,completed,TXN-NH649TP1H1,2021-12-11T20:12:43Z
621,621,google_pay,2784.57,completed,TXN-XEAFM0Z9R4,2024-06-07T11:23:27Z
622,622,credit_card,1721.6,completed,TXN-MEKP9VJCST,2024-01-16T00:42:34Z
